rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
16,grandmaster,charmq,https://www.kaggle.com/charmq,8,4,3,82695,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
17,grandmaster,takuoko,https://www.kaggle.com/takuok,10,11,11,82165,Japan,Tokyo,Tokyo,DataScientist,Rist. Z by HP & NVIDIA Data Science Global Ambassador
18,master,Nischay Dhankhar,https://www.kaggle.com/nischaydnk,5,21,6,79372,India,Haryana,Gurugram,Undergraduate,"Netaji Subash University Of Technology, Delhi"
19,grandmaster,daishu,https://www.kaggle.com/daishu,9,6,1,78611,China,Fujian,Xiamen,Exploring neural networks,UNKOWN
20,grandmaster,Bo,https://www.kaggle.com/boliu0,17,8,4,76132,United States,New York,New York,Deep Learning,NVIDIA
21,master,Manuel Campos,https://www.kaggle.com/coreacasa,2,30,25,75959,Spain,Community of Madrid,Madrid,Kaggler at None,UNKOWN
22,expert,Kirderf,https://www.kaggle.com/kirderf,0,14,29,74965,Sweden,Stockholm County,Stockholm,nan,nan
23,expert,Taro,https://www.kaggle.com/taroz1461,2,0,0,74638,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
24,grandmaster,sheep,https://www.kaggle.com/steamedsheep,9,10,4,74044,China,Guangdong Province,Guangzhou,^ ^,403
25,grandmaster,Theo Viel,https://www.kaggle.com/theoviel,11,13,3,73740,France,Île-de-France,Paris,Applied ML,NVIDIA
26,grandmaster,Takoi,https://www.kaggle.com/takoihiraokazu,9,7,2,72288,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
27,grandmaster,Tom,https://www.kaggle.com/tikutiku,5,13,1,71440,Japan,Nagano,Ueda,Data Scientist,Sprout.ai
28,grandmaster,hyd,https://www.kaggle.com/hydantess,5,3,0,70929,China,Zhejiang,Hangzhou,UNKOWN,UNKOWN
29,grandmaster,gezi,https://www.kaggle.com/goldenlock,5,1,0,69948,China,Beijing,Beijing,Former SDE,"Nvidia,Baidu,Meituan,Sogou"
30,grandmaster,Yauhen Babakhin,https://www.kaggle.com/ybabakhin,11,4,6,68599,Czechia,Prague,Prague,Senior Data Scientist,H2O.ai
31,master,Mathurin Aché,https://www.kaggle.com/mathurinache,7,37,48,68146,France,Pays de la Loire,Orvault,Data Scientist,Prevision.io
32,grandmaster,Shujun,https://www.kaggle.com/shujun717,5,6,3,68075,United States,Texas,College Station,PhD student,Texas A&M University
33,master,Kɔuq Wang,https://www.kaggle.com/gmhost,4,23,10,67982,China,Guangdong Province,Shenzhen,None,None
34,grandmaster,Μαριος Μιχαηλιδης KazAnova,https://www.kaggle.com/kazanova,41,59,42,66304,Greece,UNKOWN,Volos,Data Scientist,H2O ai
35,master,KKY,https://www.kaggle.com/evilpsycho42,2,6,4,66167,China,Sichuan,Chengdu,"work, kaggle, play game",UNKOWN
36,grandmaster,nyanp,https://www.kaggle.com/nyanpn,5,7,2,66028,Japan,Osaka,Osaka,Engineer,Japan
37,master,Shihao Shao,https://www.kaggle.com/louieshao,3,3,0,65111,China,Beijing,Beijing,Student,"School of Basic Medical Sciences, Peking University"
38,grandmaster,Limerobot,https://www.kaggle.com/limerobot,12,7,1,61385,South Korea,Gyeonggi-do,Seongnam-si,Data Scientist,UPSTAGE AI
39,grandmaster,DungNB,https://www.kaggle.com/nguyenbadung,6,12,5,60459,Vietnam,Hanoi,Hanoi,Data Scientist,UNKOWN
40,master,Volodymyr,https://www.kaggle.com/vladimirsydor,4,9,5,58957,Ukraine,UNKOWN,Kyiv,Deep Learning engineer,Respeecher
41,grandmaster,tkm2261,https://www.kaggle.com/tkm2261,7,6,4,56310,Japan,UNKOWN,UNKOWN,CS PhD student,UCIrvine
42,grandmaster,(⊙﹏⊙),https://www.kaggle.com/wht1996,5,2,3,56194,China,Zhejiang,Hangzhou,UNKOWN,UNKOWN
43,grandmaster,dott,https://www.kaggle.com/dott1718,13,7,2,56192,Austria,Vienna,Vienna,Senior Data Scientist,H2O.ai
44,grandmaster,senkin13,https://www.kaggle.com/senkin13,8,7,4,56030,Japan,Tokyo,Tokyo,Data Scientist,DataRobot Japan
45,expert,Qinghua Cui,https://www.kaggle.com/qinghuacui2022,2,0,0,55689,China,Beijing,Beijing,Professor,Peking University Health Science Center
46,grandmaster,Kramarenko Vladislav,https://www.kaggle.com/vlomme,5,4,2,55225,Russia,UNKOWN,Saint Petersburg,-,-
47,grandmaster,YoonSoo,https://www.kaggle.com/harangdev,6,6,1,54972,South Korea,Seoul,Seoul,Student,Seoul National University
48,grandmaster,currypurin,https://www.kaggle.com/currypurin,5,8,6,54449,Japan,Tokyo,Tokyo,kaggler,data-refinement
49,master,Eduardo Peynetti,https://www.kaggle.com/eduardopeynetti,2,3,0,54055,France,Île-de-France,Paris,Quantitative Researcher,³
50,master,Nanashi,https://www.kaggle.com/jesucristo,2,23,14,53920,Germany,Bavaria,Munich,Alchemist,H2O.ai
51,grandmaster,KS,https://www.kaggle.com/ks2019,5,17,4,53757,United States,California,Menlo Park,AI Resident,Meta
52,grandmaster,Young for you,https://www.kaggle.com/mahluo,6,15,7,53130,China,Sichuan,Chengdu,GM,last
53,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,4,2,0,52933,Poland,Masovian Voivodeship,Warsaw,"ML Engineer, Growth",Weights & Biases
54,grandmaster,tereka,https://www.kaggle.com/tereka,9,23,4,52474,Japan,Kanagawa,Yokohama,Senior Data Scientist,Acroquest Technology Co. Ltd.
55,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,9,17,28,52456,United States,Indiana,Greencastle,Data Scientist,Nvidia
56,master,UEMU,https://www.kaggle.com/asaliquid1011,2,8,2,52408,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
57,master,kaggler,https://www.kaggle.com/deepkim,1,12,5,52123,South Korea,Gyeonggi-do,Gwacheon-si,Public Officer,Statistics Korea
58,grandmaster,Victor Durnov,https://www.kaggle.com/victorsd,7,9,4,52077,Russia,UNKOWN,UNKOWN,UNKOWN,UNKOWN
59,master,ForcewithMe,https://www.kaggle.com/forcewithme,3,11,1,50687,China,Guangdong Province,Guangzhou,Student,kaggle
60,grandmaster,ONODERA,https://www.kaggle.com/onodera,12,14,5,50285,Japan,Tokyo,Shibuya City,Senior Deep Learning Data Scientist,NVIDIA
61,master,zzy,https://www.kaggle.com/zzy990106,4,6,4,50029,China,Beijing,Beijing,Master student,Peking University
62,expert,Harm Buisman,https://www.kaggle.com/harmbuisman,1,1,0,49878,Netherlands,UNKOWN,UNKOWN,UNKOWN,UNKOWN
63,master,nnn,https://www.kaggle.com/abbccaabb,1,7,11,49715,Japan,Ibaraki,Sakuragawa,n,n
64,master,Carno Zhao,https://www.kaggle.com/carnozhao,3,2,0,49429,China,Beijing,Beijing,Student,University of Chinese Academy of Sciences
65,master,ishikei,https://www.kaggle.com/amanatsu,4,6,4,49400,Japan,Ibaraki,Tsukuba,ML Engineer,Rist Inc.
66,master,Ivan Panshin,https://www.kaggle.com/ivanpan,4,8,6,49150,Israel,Haifa District,Haifa,Senior Computer Vision Engineer,Checklens
67,master,cmanning,https://www.kaggle.com/cmanning,2,7,5,49053,United States,Virginia,McLean,Retired,UNKOWN
68,master,Ryuichi,https://www.kaggle.com/ryuichigt,2,8,6,47871,Japan,Tokyo,Tokyo,Musician,DentsuDigital
69,expert,andrekos,https://www.kaggle.com/andrekos,0,9,34,47669,Singapore,UNKOWN,UNKOWN,Lead Data Scientist,H2i
70,master,Prateek,https://www.kaggle.com/prateekagnihotri,4,17,3,47199,India,Delhi,New Delhi,Senior Data Scientist,Clairvoyant (EXL)
71,master,KhanhVD,https://www.kaggle.com/duykhanh99,2,25,8,47137,Vietnam,Hanoi,Hanoi,AI Engineer,_
72,master,kkiller,https://www.kaggle.com/kneroma,3,9,8,46568,France,Île-de-France,Paris,Data Scientist,UNKOWN
73,expert,aa,https://www.kaggle.com/uioiuioi,1,1,2,46467,Japan,Tokyo,Tokyo,student,UNKOWN
74,grandmaster,Isamu,https://www.kaggle.com/yamsam,9,6,3,46101,Japan,Kanagawa,Yokohama,ML Engineer,???
75,master,Patrick Yam,https://www.kaggle.com/wimwim,4,10,3,45520,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
76,grandmaster,Y.Nakama,https://www.kaggle.com/yasufuminakama,10,11,5,45519,Japan,Tokyo,Tokyo,Data Scientist,...
77,master,DiamondH,https://www.kaggle.com/w3579628328,1,4,1,45417,China,Chongqing,Chongqing, Smile,the Luck Fairy
78,grandmaster,tito,https://www.kaggle.com/its7171,11,14,0,45242,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
79,master,Alex,https://www.kaggle.com/lihuajing,4,9,2,44728,China,Beijing,Beijing,Data Minning,None
80,expert,Amir Ghazi,https://www.kaggle.com/amirghazi,1,0,1,44012,Iran,Hamadan Province,Hamedan,No one,No where
81,expert,Nat Bel ML Fun,https://www.kaggle.com/natbel4ml,0,13,21,43975,UNKOWN,UNKOWN,UNKOWN,San Francisco Bay Area,UNKOWN
82,master,Tifo,https://www.kaggle.com/fankaixie,3,1,2,43597,China,Beijing,Beijing,Phd Student,UNKOWN
83,grandmaster,poteman,https://www.kaggle.com/poteman,8,16,10,43557,China,Beijing,Beijing,Data Scientist,4Paradigm
84,grandmaster,Gary,https://www.kaggle.com/garybios,12,11,0,43146,China,Guangdong Province,Shenzhen,overfitting,Kaggle
85,grandmaster,keetar,https://www.kaggle.com/keetar,5,1,0,42814,South Korea,Seoul,Seoul,ML Engineer,Samsung Electronics
86,grandmaster,30CrMnSiA,https://www.kaggle.com/h4211819,8,8,2,42787,China,Beijing,Beijing,DDRK,Beijing
87,expert,Koki Ando,https://www.kaggle.com/koki25ando,1,0,1,42744,Japan,Tokyo,Tokyo,Data Scientist,Japanese Company
88,master,pao,https://www.kaggle.com/go5kuramubon,4,9,3,42667,Japan,Aichi,Nagoya,Data Scientist,Japanese company
89,grandmaster,Vicens Gaitan,https://www.kaggle.com/vicensgaitan,6,23,14,42259,Spain,Catalonia,Barcelona,Chief Data Scientist,Grupo AIA
90,grandmaster,outrunner,https://www.kaggle.com/outrunner,7,15,5,42229,Taiwan,UNKOWN,Taipei,Data Scientist,YUAN
91,grandmaster,Mike Kim,https://www.kaggle.com/mikeskim,7,40,34,41818,United States,California,San Francisco,Data Scientist,Stealth
92,grandmaster,XL,https://www.kaggle.com/berserker408,7,16,5,41791,China,Beijing,Beijing,Q,Q
93,master,Jose Antonio Alatorre,https://www.kaggle.com/joseantonioalatorre,2,1,0,41435,Austria,Vienna,Vienna,Quantitative Research,UNKOWN
94,grandmaster,Ian Pan,https://www.kaggle.com/vaillant,7,8,0,41074,United States,Massachusetts,Boston,Radiology Resident,Brigham & Women's Hospital
95,expert,Ray Melius,https://www.kaggle.com/xabonum,0,7,13,40916,Belgium,Brussels,Brussels,Programmer,IT company
96,grandmaster,hirune924,https://www.kaggle.com/hirune924,5,8,2,40708,Japan,Kanagawa,Yokohama,Researcher,NSSOL
97,grandmaster,Chun Ming Lee,https://www.kaggle.com/leecming,5,3,0,40440,Singapore,UNKOWN,UNKOWN,Data Science,H2O.ai
98,master,Gleb,https://www.kaggle.com/bakeryproducts,4,3,0,40403,Australia,Tasmania,Nowhere Else,Deep Learning Engineer,UNKOWN
99,grandmaster,nagiss,https://www.kaggle.com/nagiss,5,6,0,40375,Japan,Tokyo,Tokyo,Data Scientist,DeNA
100,master,James Trotman,https://www.kaggle.com/jtrotman,4,33,13,40175,United Kingdom,England,UNKOWN,UNKOWN,UNKOWN
101,master,Sirius,https://www.kaggle.com/trushk,3,9,3,40157,United States,California,Santa Clara,Senior Data Scientist,UNKOWN
102,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,6,18,39945,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
103,grandmaster,Ouranos,https://www.kaggle.com/ouranos,7,27,13,39761,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
104,grandmaster,Random_prediction,https://www.kaggle.com/rytisva88,5,13,1,39620,United States,District of Columbia,Washington,NA,NA
105,expert,Marek Nurzynski,https://www.kaggle.com/marek3000,0,5,23,39179,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
106,grandmaster,Tom Van de Wiele,https://www.kaggle.com/tvdwiele,7,1,0,38901,Norway,Innlandet,Gran,Senior Quantitative Researcher,G-Research
107,grandmaster,Darragh,https://www.kaggle.com/darraghdog,16,11,2,38810,Ireland,County Dublin,Dublin,AI Researcher,DoubleYard
108,master,Ulrich G.,https://www.kaggle.com/ulrich07,1,8,15,38718,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
109,master,The Nam,https://www.kaggle.com/namgalielei,3,7,1,38666,Vietnam,Hanoi,Hanoi,Data Scientist,Viettel Data Governance Department
110,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,17,38462,India,Karnataka,Bengaluru,Machine Learning,Instabase
111,master,,https://www.kaggle.com/hengck23,5,17,7,37925,Singapore,UNKOWN,UNKOWN,Z by HP Data Science Global Ambassador,UNKOWN
112,grandmaster,DIKW,https://www.kaggle.com/bestpredict,5,12,2,37510,China,UNKOWN,Beijing,Research Engineer ,UNKOWN
113,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,8,16,2,37403,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,UNKOWN
114,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,19,37209,India,Karnataka,Bengaluru,Data Scientist,Philips
115,expert,yuuniee,https://www.kaggle.com/yuuniekiri,1,0,2,37129,South Korea,Seoul,Seoul,ML Engineer,UNKOWN
116,master,LeonShangguan,https://www.kaggle.com/leonshangguan,2,8,5,37046,United States,New York,New York,UNKOWN,UNKOWN
117,master,Firas Baba,https://www.kaggle.com/rinnqd,2,9,1,36995,United Kingdom,England,London,Quant researcher,QRT
118,master,colum2131,https://www.kaggle.com/columbia2131,4,4,3,36737,Japan,Fukuoka,Fukuoka,Student,Kyushu Univ.
119,expert,AkiraIshikawa,https://www.kaggle.com/akiraishikawa,0,6,10,36568,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
120,master,fam_taro,https://www.kaggle.com/yukkyo,4,4,1,36327,Japan,Kyoto,Kyoto,Engineer,Rist Inc.
121,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,4,3,1,35786,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
122,master,Ria~,https://www.kaggle.com/emiria,2,5,1,35330,China,Shanghai,Shanghai,求职......,UNKOWN
123,master,Raja Biswas,https://www.kaggle.com/conjuring92,2,1,1,35237,Singapore,UNKOWN,Singapore,Data Scientist,Evonik
124,master,Davide Stenner,https://www.kaggle.com/stenford23,1,2,1,34894,Italy,Lombardy,Milan,"Reasercher of Data Visualization,Analytics and Machine Learning",Cefriel
125,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,16,9,34873,India,Karnataka,Bengaluru,Data Scientist,OKCredit
126,grandmaster,alijs,https://www.kaggle.com/alijs1,9,17,12,34863,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
127,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,11,34611,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
128,master,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,2,13,34435,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
129,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,13,12,34377,United States,District of Columbia,Washington,Tom,o
130,master,LiamKirwin,https://www.kaggle.com/lpkirwin,2,3,1,34211,United Kingdom,England,London,Data Scientist,UNKOWN
131,master,Igor Krashenyi,https://www.kaggle.com/igorkrashenyi,6,14,6,34129,Ukraine,UNKOWN,Kyiv,Research Engineer,UNKOWN
132,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,13,34034,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
133,grandmaster,Iafoss,https://www.kaggle.com/iafoss,6,13,5,33810,United States,Maryland,Gaithersburg,Research Scientist,IAI
134,grandmaster,Shiro,https://www.kaggle.com/ludovick,5,7,4,33726,France,Île-de-France,Paris,AI Engineer,UNKOWN
135,expert,Dora-ironman,https://www.kaggle.com/imgyukim,1,0,1,33643,South Korea,Seoul,Seoul,ML Researcher,FAAI
136,expert,Kamal Das,https://www.kaggle.com/kmldas,0,2,5,33423,India,Karnataka,Bengaluru,Learning,Everywhere
137,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,13,12,33373,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
138,expert,K_mat,https://www.kaggle.com/kmat2019,1,1,0,33338,Japan,Osaka,Osaka,Mechanical Engineer, 
139,master,Saber,https://www.kaggle.com/yzheng21,3,3,2,33242,China,Shanghai,Shanghai,Data Scientist,UNKOWN
140,master,See--,https://www.kaggle.com/seesee,3,17,8,33235,Germany,Berlin,Berlin,UNKOWN,UNKOWN
141,master,D.Imanishi,https://www.kaggle.com/dimanishi,3,5,1,33151,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
142,master,kibuna,https://www.kaggle.com/kibuna,4,1,1,32640,Japan,Tokyo,Tokyo,Quant,UNKOWN
143,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,32625,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
144,master,CroDoc,https://www.kaggle.com/crodoc,3,6,0,32569,Croatia,UNKOWN,Zagreb,Computer Scientist & Medical Doctor,UNKOWN
145,master,Kha Vo,https://www.kaggle.com/khahuras,8,10,0,32562,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
146,master,IsaiahP,https://www.kaggle.com/pressman1,2,2,0,32517,United States,Virginia,Charlottesville,Machine Learning Engineer,UNKOWN
147,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,32480,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
148,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,12,1,32472,Japan,Saitama,Saitama,Engineer,Automotive Industry
149,master,Niu Jin,https://www.kaggle.com/gufanmingmie,2,3,3,32423,China,Heilongjiang,Harbin,Not,all
150,master,kambehmw,https://www.kaggle.com/kanbehmw,1,9,5,32100,Japan,Kanagawa,Yokohama,ML Engineer,ExaWizards
151,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,7,10,32021,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
152,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,31854,United States,Iowa,Ames,UNKOWN,UNKOWN
153,master,shajiayu,https://www.kaggle.com/shajiayu,1,6,2,31816,China,Beijing,Beijing,UNKOWN,UNKOWN
154,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,6,8,31811,Japan,Chiba,Kashiwa,Engineer,TURING Inc.
155,master,bomac1,https://www.kaggle.com/bomac1,2,1,1,31810,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
156,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,5,1,31680,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
157,master,realsleim,https://www.kaggle.com/realsleim,3,2,3,31622,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
158,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,40,23,31572,Norway,Rogaland,Stavanger,AutoTrain,Hugging Face
159,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,16,31507,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
160,expert,kojimar,https://www.kaggle.com/kojimar,0,5,9,31392,Japan,Tokyo,Tokyo,Occupation,Organization
161,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,31278,United States,California,San Diego,Living life,NANOVERSE
162,master,sugghi,https://www.kaggle.com/sugghi,1,2,3,31120,Japan,Ibaraki,Ibaraki,solid state chemist,a material company
163,expert,Shuntaro Tanaka,https://www.kaggle.com/shuntarotanaka,0,9,5,31105,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
164,master,Ethan,https://www.kaggle.com/chenxin1991,4,7,3,31089,China,Guangdong Province,Guangzhou,Senior Data mining,Netease
165,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,5,5,30967,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
166,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,22,10,30935,Russia,UNKOWN,Moscow,Data Science,Moscow State University
167,master,Givan,https://www.kaggle.com/marbury,2,8,4,30929,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
168,master,digimagi,https://www.kaggle.com/digimagi,1,3,7,30870,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
169,master,yu4u,https://www.kaggle.com/ren4yu,4,11,3,30785,Japan,Tokyo,Tokyo,Research Engineer,Mobility Technologies
170,master,ilovekaggletoo,https://www.kaggle.com/ilovekaggletoo,1,6,2,30753,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
171,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,11,30717,Japan,Hiroshima,Hiroshima,Student,Udacity
172,master,datasaurus,https://www.kaggle.com/anjum48,4,10,0,30652,United Kingdom,England,London,UNKOWN,UNKOWN
173,master,Alvor,https://www.kaggle.com/allvor,4,17,6,30604,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
174,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,30424,United States,Arizona,Chandler,engineer,int
175,master,Manyu Li,https://www.kaggle.com/manyuli,1,3,0,30283,China,Jiangxi,Nanchang,Undergraduates,NCU
176,master,SiNpcw,https://www.kaggle.com/sinpcw,5,10,1,30255,Japan,Kanagawa,Yokohama,Researcher,nssol
177,grandmaster,He,https://www.kaggle.com/hesene,5,2,1,30253,China,Beijing,Beijing,Engineer,None
178,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,30248,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
179,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,30025,India,Kerala,Malappuram,Deep Learning Intern,NVIDIA
180,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,29786,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
181,grandmaster,bird,https://www.kaggle.com/whitebird,6,9,1,29750,China,Zhejiang,Hangzhou,Engineer,10jqka
182,master,yabea,https://www.kaggle.com/yukia18,3,7,2,29682,Japan,Tokyo,Tokyo,Data Scientist,Tokyo
183,master,Amed,https://www.kaggle.com/amedprof,4,7,6,29545,France,Île-de-France,Paris,Data Science Ambassador,Z by HP
184,master,YumeNeko,https://www.kaggle.com/kashiwaba,2,2,0,29510,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
185,master,XIUQI,https://www.kaggle.com/xiuqi0,2,2,0,29490,China,Sichuan,Chengdu,UNKOWN,UNKOWN
186,grandmaster,kenji,https://www.kaggle.com/knjcode,5,6,1,29351,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
187,master,Akio Saito,https://www.kaggle.com/saitodevel01,4,0,1,29212,Japan,Hyogo,Amagasaki,Control Systems Engineer,Mitsubishi Electric
188,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,29061,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
189,master,Hongwei Zhang,https://www.kaggle.com/hongweizhang,3,2,1,28988,Japan,Tokyo,Tokyo,Senior Machine Learning Engineer,LINE corp.
190,expert,JSLim7,https://www.kaggle.com/jslim7,0,3,7,28861,United States,Indiana,Fishers,Playing,home
191,expert,Abid Ali Awan,https://www.kaggle.com/kingabzpro,0,2,2,28702,Pakistan,Islamabad Capital Territory,Islamabad,Data Scientist | Writer,KDnuggets
192,master,Ynot,https://www.kaggle.com/songwonho,7,9,2,28653,South Korea,Gyeonggi-do,Suwon-si,AI Research Engineer,UPSTAGE AI
193,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,9,13,28595,South Korea,Seoul,Seoul,Builder,PseudoLab
194,master,MOONMOON,https://www.kaggle.com/kevin1742064161,2,8,0,28581,China,Guangdong Province,Guangzhou,graduate student,UNKOWN
195,master,Udbhav Bamba,https://www.kaggle.com/ubamba98,3,5,2,28526,India,Jharkhand,Dhanbad,Applied Scientist,Amazon
196,expert,Ilya Elenik,https://www.kaggle.com/ielenik,2,0,0,28513,Russia,UNKOWN,Moscow,Software enginer,MDO
197,master,🐢 Jun Koda,https://www.kaggle.com/junkoda,3,3,2,28438,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
198,master,steubk,https://www.kaggle.com/steubk,2,13,11,28426,Italy,Lazio,Rome,data analyst,softlab
199,master,Nathaniel Maddux,https://www.kaggle.com/nathanrm,2,1,0,28402,United States,Colorado,Boulder,Physicist and Data Scientist,Maddux Institute for Advanced Daydreaming
200,expert,Akira Hirohashi,https://www.kaggle.com/akirahirohashi,0,2,7,28387,Japan,Kanagawa,Kawasaki,software engineer,"GMO Research, Inc."
201,master,tmp,https://www.kaggle.com/baosenguo,3,3,1,28293,China,Guangdong Province,Shenzhen,UNKOWN,UNKOWN
202,expert,miyasaki,https://www.kaggle.com/sikeda,1,0,1,28211,Japan,Tokyo,Tokyo,Senior Technical Consultant,MathWorks Japan
203,master,ns64,https://www.kaggle.com/ns6464,4,7,5,28128,Japan,Tokyo,Tokyo,Data Scientist,YJ
