rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
24,grandmaster,Theo Viel,https://www.kaggle.com/theoviel,8,12,3,73557,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
25,master,Mathurin Aché,https://www.kaggle.com/mathurinache,6,35,44,71024,France,Pays de la Loire,Orvault,Data Scientist,Prevision.io
26,master,Firas Baba,https://www.kaggle.com/rinnqd,2,9,1,70480,Norway,Rogaland,Stavanger,Machine Learning Engineer,boost.ai
27,grandmaster,sheep,https://www.kaggle.com/steamedsheep,7,10,4,70051,China,Guangdong Province,Guangzhou,^ ^,403
28,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,2,2,0,69909,Poland,Masovian Voivodeship,Warsaw,Data Science,P&G
29,grandmaster,Tom Van de Wiele,https://www.kaggle.com/tvdwiele,7,0,0,69593,Norway,Innlandet,Gran,Senior Quantitative Researcher,G-Research
30,grandmaster,Ian Pan,https://www.kaggle.com/vaillant,7,6,0,68965,United States,Massachusetts,Boston,Radiology Resident,Brigham & Women's Hospital
31,expert,Kirderf,https://www.kaggle.com/kirderf,0,7,20,67473,Sweden,Stockholm County,Stockholm,nan,nan
32,master,Manuel Campos,https://www.kaggle.com/coreacasa,1,26,17,65781,Spain,Community of Madrid,Madrid,Kaggler at None,UNKOWN
33,master,KS,https://www.kaggle.com/ks2019,3,15,3,65164,India,Maharashtra,Mumbai,Machine Learning Engineer,Jio Saavn
34,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,10,61638,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
35,master,Shujun,https://www.kaggle.com/shujun717,3,4,2,61562,United States,Texas,College Station,PhD student,Texas A&M University
36,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,60396,United States,California,San Diego,UNKOWN,UNKOWN
37,grandmaster,YoonSoo,https://www.kaggle.com/harangdev,5,6,0,59996,South Korea,Seoul,Seoul,Student,Seoul National University
38,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,58746,United States,Arizona,Chandler,engineer,int
39,master,Kramarenko Vladislav,https://www.kaggle.com/vlomme,4,2,0,58671,Russia,UNKOWN,Saint Petersburg,-,-
40,grandmaster,Kun Hao Yeh,https://www.kaggle.com/khyeh0719,9,15,5,58476,Taiwan,UNKOWN,Hsinchu,Data Scientist,H2O.ai
41,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,57515,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
42,grandmaster,tkm2261,https://www.kaggle.com/tkm2261,5,6,4,57254,Japan,UNKOWN,UNKOWN,CS PhD student,UCIrvine
43,master,Prateek,https://www.kaggle.com/prateekagnihotri,2,15,3,57252,India,Delhi,New Delhi,Data Scientist,Clairvoyant.ai
44,grandmaster,Takoi,https://www.kaggle.com/takoihiraokazu,6,6,2,57040,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
45,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,56921,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
46,expert,andrekos,https://www.kaggle.com/andrekos,0,8,32,56824,Singapore,UNKOWN,UNKOWN,Senior Data Scientist,IAG
47,grandmaster,ONODERA,https://www.kaggle.com/onodera,9,13,4,56412,Japan,Tokyo,Shibuya City,Senior Deep Learning Data Scientist,NVIDIA
48,master,Nanashi,https://www.kaggle.com/jesucristo,1,20,12,56067,United Kingdom,England,London,Alchemist,Kaggle
49,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,55571,India,Kerala,Malappuram,NA,NA
50,grandmaster,tereka,https://www.kaggle.com/tereka,6,21,4,55170,Japan,Kanagawa,Yokohama,Data Scientist,Acroquest Technology Co. Ltd.
51,master,nagiss,https://www.kaggle.com/nagiss,4,5,0,54658,Japan,Tokyo,Tokyo,Graduate Student,Waseda University
52,grandmaster,alijs,https://www.kaggle.com/alijs1,9,16,11,54422,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
53,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,11,12,54238,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
54,grandmaster,tascj,https://www.kaggle.com/tascj0,5,8,2,53284,China,Zhejiang,Hangzhou, , 
55,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,13,8,52732,India,Karnataka,Bengaluru,Data Scientist,OKCredit
56,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,4,1,52468,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
57,master,Kha Vo,https://www.kaggle.com/khahuras,8,8,0,52337,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
58,grandmaster,Young,https://www.kaggle.com/mahluo,5,11,4,52335,China,Sichuan,Chengdu,Data Scientist,SCU
59,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,11,1,0,51453,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
60,grandmaster,outrunner,https://www.kaggle.com/outrunner,6,15,3,50752,Taiwan,UNKOWN,Taipei,Data Scientist,YUAN
61,master,Chun Ming Lee,https://www.kaggle.com/leecming,4,3,0,50383,Singapore,UNKOWN,UNKOWN,Data Science,H2O.ai
62,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,50137,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
63,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,12,9,50107,United States,District of Columbia,Washington,Tom,o
64,master,poteman,https://www.kaggle.com/poteman,7,14,10,50006,China,Beijing,Beijing,Scientiest,Didi
65,master,KhanhVD,https://www.kaggle.com/duykhanh99,1,18,8,49514,Vietnam,Hanoi,Hanoi,Student,Ha Noi University of Science and Technology
66,grandmaster,Mike Kim,https://www.kaggle.com/mikeskim,7,40,32,49285,United States,California,San Francisco,Data Scientist,Stealth
67,grandmaster,R Guo,https://www.kaggle.com/rguo97,5,7,1,48990,United States,Michigan,Ann Arbor,Student,Umich
68,master,hirune924,https://www.kaggle.com/hirune924,4,5,2,48568,Japan,Kanagawa,Yokohama,Researcher,NSSOL
69,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,19,10,48262,Russia,UNKOWN,Moscow,Data Science,Moscow State University
70,master,Costas Voglis,https://www.kaggle.com/voglinio,5,24,10,48237,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
71,grandmaster,Khoi Nguyen,https://www.kaggle.com/suicaokhoailang,5,3,2,47899,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Phụ Hồ,Zalo
72,grandmaster,Ouranos,https://www.kaggle.com/ouranos,6,24,13,47711,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
73,master,nyanp,https://www.kaggle.com/nyanpn,4,6,2,47382,Japan,Osaka,Osaka,Engineer,Japan
74,grandmaster,lyakaap,https://www.kaggle.com/lyakaap,8,4,3,47288,Japan,Tokyo,Tokyo,Data Scientist,DeNA
75,master,Ilia Larchenko,https://www.kaggle.com/ilialar,1,15,9,47194,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
76,master,Gilles Vandewiele,https://www.kaggle.com/group16,4,3,2,47125,Belgium,Flanders,Ghent,Postdoc,Ghent University
77,master,datasaurus,https://www.kaggle.com/anjum48,3,8,0,46557,United Kingdom,England,London,UNKOWN,UNKOWN
78,master,Isamu,https://www.kaggle.com/yamsam,5,6,3,46484,Japan,Kanagawa,Yokohama,Data Scientist,Canon Inc.
79,master,Jiayang Gao,https://www.kaggle.com/nullrecurrent,3,4,1,46303,China,Zhejiang,Hangzhou,Gryffindor,Hogwarts
80,grandmaster,takuoko,https://www.kaggle.com/takuok,7,10,10,45682,Japan,Tokyo,Tokyo,DataScientist,Rist. Z by HP & NVIDIA Data Science Global Ambassador
81,grandmaster,Vicens Gaitan,https://www.kaggle.com/vicensgaitan,5,23,13,45049,Spain,Catalonia,Barcelona,Chief Data Scientist,Grupo AIA
82,master,kambehmw,https://www.kaggle.com/kanbehmw,1,7,3,45026,Japan,Kanagawa,Yokohama,ML Engineer,ExaWizards
83,expert,Nat Bel ML Fun,https://www.kaggle.com/natbel4ml,0,12,19,44957,UNKOWN,UNKOWN,UNKOWN,San Francisco Bay Area,UNKOWN
84,grandmaster,Y.Nakama,https://www.kaggle.com/yasufuminakama,8,9,4,44904,Japan,Tokyo,Tokyo,Data Scientist,XXX
85,grandmaster,kenji,https://www.kaggle.com/knjcode,5,4,0,44622,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
86,master,Random_prediction,https://www.kaggle.com/rytisva88,3,11,1,44047,United States,District of Columbia,Washington,NA,NA
87,master,kibuna,https://www.kaggle.com/kibuna,3,1,0,43952,Japan,Tokyo,Tokyo,Quant,UNKOWN
88,master,Camaro,https://www.kaggle.com/bamps53,3,9,1,43737,Japan,Osaka,Osaka,ML Engineer,manufacturing company
89,grandmaster,Russ Wolfinger,https://www.kaggle.com/sasrdw,14,7,1,43594,United States,North Carolina,UNKOWN,UNKOWN,UNKOWN
90,master,RabotniKuma,https://www.kaggle.com/analokamus,3,3,2,43143,Japan,Tokyo,Tokyo,BEARtificial Intelligence,Aillis Inc.
91,master,See--,https://www.kaggle.com/seesee,3,15,5,42874,Germany,Berlin,Berlin,UNKOWN,UNKOWN
92,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,3,8,42608,Japan,Kyoto,Kyoto,PhD student,Kyoto University
93,master,kyazuki,https://www.kaggle.com/kyazuki,3,4,2,42380,Japan,Tokyo,Tokyo,Data Scientist,DeNA
94,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,42024,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
95,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,11,41981,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
96,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,15,41210,India,Karnataka,Bengaluru,Machine Learning,Embibe
97,expert,yuricat,https://www.kaggle.com/yuricat,2,0,0,41173,Japan,Oita,Oita,AI Technology Advisor,quantum
98,master,Gleb,https://www.kaggle.com/bakeryproducts,3,0,0,41089,Russia,UNKOWN,Moscow,Deep Learning Engineer,MIPT
99,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,7,12,2,40579,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,Sprout.ai
100,expert,Marek Nurzynski,https://www.kaggle.com/marek3000,0,5,20,40570,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
101,grandmaster,charmq,https://www.kaggle.com/charmq,6,3,2,40459,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
102,master,Denis Kanonik,https://www.kaggle.com/denisbsu,1,2,1,40443,Belarus,Minsk Region,Minsk,Head of department,Stealth Startup
103,expert,Vijay,https://www.kaggle.com/watzisname,0,7,6,40272,India,Karnataka,Bengaluru,UNKOWN,Bangalore
104,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,3,3,1,40072,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
105,master,Givan,https://www.kaggle.com/marbury,2,6,2,39806,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
106,master,Mickey,https://www.kaggle.com/symyksr,3,24,12,38968,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
107,master,Ulrich G.,https://www.kaggle.com/ulrich07,1,5,12,38867,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
108,expert,Eule,https://www.kaggle.com/eulenator,1,0,1,38846,Germany,Baden-Württemberg,Ulm,Software-Engineer,UNKOWN
109,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,6,17,9,38734,United States,Hawaii,Honolulu,UNKOWN,UNKOWN
110,master,Nguyen Quan Anh Minh,https://www.kaggle.com/dathudeptrai,1,4,1,38668,Vietnam,Ho Chi Minh City,Ho Chi Minh City,AI Engineer,Zalo
111,master,عثمان,https://www.kaggle.com/authman,1,12,8,38618,United States,Texas,Irving,Machine Learning Underperformer,UNKOWN
112,grandmaster,pudae,https://www.kaggle.com/pudae81,7,7,2,38594,South Korea,Seoul,Seoul,Software Engineer, Home
113,master,Patrick Yam,https://www.kaggle.com/wimwim,2,8,2,38288,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
114,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,35,22,38260,Norway,Rogaland,Stavanger,AutoNLP,Hugging Face
115,grandmaster,Liao,https://www.kaggle.com/alexanderliao,7,11,4,38252,United States,California,San Francisco,Machine Learning Lead,Praxis Pioneering
116,grandmaster,Iafoss,https://www.kaggle.com/iafoss,5,11,4,38196,United States,Maryland,Gaithersburg,Research Scientist,IAI
117,expert,Ray Melius,https://www.kaggle.com/xabonum,0,6,10,38020,Belgium,Brussels,Brussels,Programmer,IT company
118,master,Art,https://www.kaggle.com/artkulak,1,4,4,37822,Russia,UNKOWN,Moscow,Enterpreneur / ML Engineer,World
119,master,Puck Wang,https://www.kaggle.com/gmhost,1,16,8,37724,China,Guangdong Province,Shenzhen,None,None
120,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,16,37720,India,Karnataka,Bengaluru,Data Scientist,Philips
121,master,Shiro,https://www.kaggle.com/ludovick,4,6,4,37540,France,Île-de-France,Paris,AI Engineer,UNKOWN
122,expert,Boooooooooow,https://www.kaggle.com/booooooow,1,1,0,37379,United States,Iowa,Cedar Falls,Data Scientist,o.o
123,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,15,37341,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
124,master,makogarei,https://www.kaggle.com/snakayama,1,7,9,37198,Japan,Tokyo,Tokyo,Data Scientist ,Tokyo
125,expert,definitelynotB,https://www.kaggle.com/callmeb,1,1,3,37178,Italy,Lombardy,Milan,Dataclown,the beach
126,master,,https://www.kaggle.com/hengck23,5,13,6,37101,Singapore,UNKOWN,UNKOWN,Z by HP & NVIDIA Data Science Global Ambassador,UNKOWN
127,grandmaster,Fatih Ozturk,https://www.kaggle.com/fatihozturk,8,7,2,37051,Turkey,Istanbul,Istanbul,Data Scientist,H2O
128,expert,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,1,11,36890,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
129,grandmaster,Eduardo Rocha de Andrade,https://www.kaggle.com/arc144,5,13,0,36514,Brazil,State of São Paulo,Campinas,Senior Data Scientist,Sprout.ai
130,grandmaster,mlandry,https://www.kaggle.com/mlandry,8,29,19,36495,United States,Texas,Austin,Data Scientist,H2O.ai
131,master,🐢 Jun Koda,https://www.kaggle.com/junkoda,3,1,1,36462,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
132,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,36335,United States,Iowa,Ames,UNKOWN,UNKOWN
133,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,10,0,36245,Japan,Saitama,Saitama,Engineer,Automotive Industry
134,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,36058,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
135,master,Mark Peng,https://www.kaggle.com/markpeng,3,12,10,35895,Taiwan,UNKOWN,UNKOWN,Data Scientist,UNKOWN
136,grandmaster,mamas,https://www.kaggle.com/mamasinkgs,5,0,0,35657,Japan,Tokyo,Tokyo,none ,kgs go server
137,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,35642,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
138,grandmaster,0ct0pus,https://www.kaggle.com/qiaoshiji,7,8,9,35553,China,Beijing,Beijing,LOOK,YOU
139,expert,Minh Phan,https://www.kaggle.com/minhnhatphan,1,0,1,35440,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
140,master,Light,https://www.kaggle.com/berserker408,6,12,4,35351,China,Beijing,Beijing,Quant,Quant
141,expert,fff,https://www.kaggle.com/abbccaabb,0,5,9,35325,Japan,Hyogo,Kobe,a,a
142,grandmaster,Oleg Yaroshevskiy,https://www.kaggle.com/yaroshevskiy,5,14,1,35282,Ukraine,UNKOWN,Kyiv,Data Scientist,Stealth Mode Startup
143,grandmaster,SeuTao,https://www.kaggle.com/shentao,11,4,2,34658,China,Guangdong Province,Shenzhen,DATA SCIENCE,HOME
144,master,namakemono,https://www.kaggle.com/namakemono,1,3,7,34572,Japan,Tokyo,Tokyo,Engineer,MNES
145,grandmaster,Ern,https://www.kaggle.com/erniechiew,6,10,1,34452,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,UNKOWN,UNKOWN
146,master,Alvor,https://www.kaggle.com/allvor,4,15,4,34381,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
147,master,Mingjie Wang,https://www.kaggle.com/xiaowangiiiii,1,3,5,34368,China,Guangdong Province,Zhuhai, Mphil, UIC
148,master,zzy,https://www.kaggle.com/zzy990106,2,5,4,34364,China,Beijing,Beijing,Master,Peking University
149,master,Jie Wu,https://www.kaggle.com/lftuwujie,3,18,7,34261,United Kingdom,England,London,Lead Data Scientist,Starcom
150,master,Wojtek Rosa,https://www.kaggle.com/wrrosa,1,2,0,34202,Poland,Lublin Voivodeship,Lublin,Assistant,Lublin University Technology
151,grandmaster,Vlad Golubev,https://www.kaggle.com/golubev,7,10,11,34172,Vietnam,Hanoi,Hanoi,ML Engineer,FPT.ai
152,grandmaster,Kyle Lee,https://www.kaggle.com/kylelee,9,10,3,33865,Malaysia,Penang,George Town,UNKOWN,UNKOWN
153,master,GFHS,https://www.kaggle.com/cwellszhang,3,1,0,33738,China,Shanghai,Shanghai,Guy,SJTU
154,master,Ivan Panshin,https://www.kaggle.com/ivanpan,2,7,6,33689,Russia,Sverdlovsk Oblast,Yekaterinburg,Deep Learning Engineer,OmicEra
155,expert,kojimar,https://www.kaggle.com/kojimar,0,5,7,33630,Japan,Tokyo,Tokyo,One sample,human being
156,grandmaster,Weimin Wang,https://www.kaggle.com/weimin,12,8,4,33417,United States,Massachusetts,Boston,UNKOWN,UNKOWN
157,master,scumed,https://www.kaggle.com/scusywxy,6,0,2,33396,China,Sichuan,Chengdu,Master,Sichuan University
158,grandmaster,n01z3,https://www.kaggle.com/drn01z3,12,20,6,33331,Russia,UNKOWN,Moscow,Head of Computer Vision Platform,SberDevices
159,expert,Miroslav Valan,https://www.kaggle.com/valanm,0,7,14,33082,Sweden,Stockholm County,Stockholm,veterinarian,UNKOWN
160,grandmaster,Hidehisa Arai,https://www.kaggle.com/hidehisaarai1213,6,5,5,32761,Japan,Tokyo,Tokyo,ML Engineer,Recruit Co. Ltd
161,grandmaster,shimacos,https://www.kaggle.com/shimacos,5,3,4,32613,Japan,Tokyo,Shibuya City,Data Scientist,DeNA/Mobility Technologies
162,master,Ryan Wong,https://www.kaggle.com/taggatle,1,3,1,32552,United Kingdom,England,Guildford,PhD Student, University of Surrey
163,grandmaster,Branden Murray,https://www.kaggle.com/brandenkmurray,8,20,5,32352,United States,California,UNKOWN,Data Scientist,h2o.ai
164,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,4,13,32070,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
165,grandmaster,Azat Davletshin,https://www.kaggle.com/davletag,5,2,2,31925,Russia,UNKOWN,Moscow,Senior Deep Learning Engineer,NTechLab
166,master,Ynot,https://www.kaggle.com/songwonho,5,7,2,31851,South Korea,Seoul,Seoul,AI Global Residency,UPSTAGE AI
167,expert,FGPC,https://www.kaggle.com/projdev,0,7,11,31694,Christmas Island,UNKOWN,UNKOWN,kaggler,kaggle
168,grandmaster,Yauhen Babakhin,https://www.kaggle.com/ybabakhin,9,4,6,31655,Belarus,Minsk Region,Minsk,Senior Data Scientist,H2O.ai
169,master,digimagi,https://www.kaggle.com/digimagi,1,2,5,31570,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
170,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,9,31413,Japan,Hiroshima,Hiroshima,Student,Udacity
171,master,Sergey Bryansky,https://www.kaggle.com/sggpls,5,10,5,31315,Russia,UNKOWN,Moscow,Data 💪Wrestler,void*
172,master,Yirun Zhang,https://www.kaggle.com/gogo827jz,1,3,3,31227,United Kingdom,England,London, PhD in Telecommunications,King's College London
173,grandmaster,narsil,https://www.kaggle.com/narsil,6,10,0,31158,Poland,Masovian Voivodeship,Warsaw,Head of Data Science,AdColony
174,grandmaster,chlxyd,https://www.kaggle.com/chlxyd,6,12,1,30609,China,Beijing,Beijing,RSDE,Microsoft Research Asia
175,grandmaster,KF,https://www.kaggle.com/kfujikawa,5,1,0,30511,Japan,Tokyo,Tokyo,Machine Learning Engineer,DeNA
176,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,7,9,30403,South Korea,Seoul,Seoul,Builder,PseudoLab
177,grandmaster,daishu,https://www.kaggle.com/daishu,8,5,1,30285,China,Fujian,Xiamen,Exploring neural networks,UNKOWN
178,master,tmp,https://www.kaggle.com/baosenguo,2,1,1,30269,China,Guangdong Province,Shenzhen,UNKOWN,UNKOWN
179,master,Mr_KnowNothing,https://www.kaggle.com/tanulsingh077,2,10,3,30236,United States,California,California City,Applied AI Research Engineer,LevelAI
180,master,Andres Torrubia,https://www.kaggle.com/antorsae,4,9,2,30214,Spain,Valencian Community,Alicante,Competitor,Kaggle
181,master,s_shohei,https://www.kaggle.com/iiyamaiiyama,2,8,2,30185,Japan,Tokyo,Tokyo,UNKOWN,"MC Digital, Inc."
182,master,Alex,https://www.kaggle.com/lihuajing,3,8,2,30124,China,Beijing,Beijing,Data Minning,None
183,master,start,https://www.kaggle.com/startjapan,1,3,0,30091,Japan,Hiroshima,Hiroshima,Med Student,Hiroshima Univ.
184,grandmaster,David Austin,https://www.kaggle.com/tivfrvqhs5,9,5,6,30087,United States,Arizona,Phoenix,Engineer,Intel
185,grandmaster,Silogram,https://www.kaggle.com/psilogram,17,31,12,30004,Switzerland,Zurich,Zürich,Freelance data scientist,Self-employed
186,master,James Trotman,https://www.kaggle.com/jtrotman,3,33,13,29992,United Kingdom,England,UNKOWN,UNKOWN,UNKOWN
187,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,3,5,29631,Japan,Okayama,Bizen,Studio potter,UNKOWN
188,master,kami,https://www.kaggle.com/kami634,1,2,2,29601,Japan,Tokyo,Tokyo,student,University of Tokyo
189,master,OsciiArt,https://www.kaggle.com/osciiart,3,8,3,29593,Japan,Osaka,Osaka,"Osamu Akiyama, a medical doctor",Osaka University
190,grandmaster,MPWARE,https://www.kaggle.com/mpware,5,8,2,29319,France,Occitanie,Toulouse,data-scientist,private company
191,master,DmitryS,https://www.kaggle.com/simakov,3,7,4,29240,Russia,UNKOWN,Moscow,DS,"Sber, Artificial Intelligence Lab"
192,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,6,9,29042,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
193,expert,Gold Retriever,https://www.kaggle.com/tonychenxyz,0,6,9,29019,United States,New York,New York,Undergraduate Student,Columbia University
194,master,currypurin,https://www.kaggle.com/currypurin,4,6,6,28962,Japan,Tokyo,Tokyo,kaggler,data-refinement
195,master,Nikita Churkin,https://www.kaggle.com/churkinnikita,2,13,4,28902,Russia,UNKOWN,Moscow,DS, Sber
196,master,Luca Massaron,https://www.kaggle.com/lucamassaron,4,35,44,28843,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
197,master,VECTOR,https://www.kaggle.com/vikazrajpurohit,1,2,0,28838,India,Rajasthan,Jodhpur,Student,Jodhpur Institute of Engineering and Technology
198,grandmaster,YouHan Lee,https://www.kaggle.com/youhanlee,7,9,8,28695,South Korea,Gyeonggi-do,Seongnam-si,AI Researcher,Kakaobrain
199,grandmaster,tarobxl,https://www.kaggle.com/tarobxl,6,16,14,28665,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
200,master,Jan Bre,https://www.kaggle.com/jpbremer,3,5,6,28528,Germany,Hamburg,Hamburg,MD Student,UKE
201,master,SiNpcw,https://www.kaggle.com/sinpcw,4,7,1,28383,Japan,Kanagawa,Yokohama,Researcher,nssol
