rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
38,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,12,1,0,61196,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
39,master,Shihao Shao,https://www.kaggle.com/louieshao,3,3,0,61196,China,Beijing,Beijing,Student,"School of Basic Medical Sciences, Peking University"
40,grandmaster,Limerobot,https://www.kaggle.com/limerobot,12,7,1,57695,South Korea,Gyeonggi-do,Seongnam-si,Data Scientist,UPSTAGE AI
41,grandmaster,DungNB,https://www.kaggle.com/nguyenbadung,6,12,5,56825,Vietnam,Hanoi,Hanoi,Data Scientist,UNKOWN
42,grandmaster,Young for you,https://www.kaggle.com/mahluo,6,15,7,56697,China,Sichuan,Chengdu,master,SCU
43,master,Volodymyr,https://www.kaggle.com/vladimirsydor,4,9,5,55924,Ukraine,UNKOWN,Kyiv,Deep Learning engineer,Respeecher
44,grandmaster,Victor Durnov,https://www.kaggle.com/victorsd,8,9,4,55733,Russia,UNKOWN,UNKOWN,UNKOWN,UNKOWN
45,grandmaster,Ian Pan,https://www.kaggle.com/vaillant,8,8,0,53726,United States,Massachusetts,Boston,Radiology Resident,Brigham & Women's Hospital
46,grandmaster,senkin13,https://www.kaggle.com/senkin13,8,7,4,53596,Japan,Tokyo,Tokyo,Data Scientist,DataRobot Japan
47,grandmaster,KS,https://www.kaggle.com/ks2019,5,17,4,53400,United States,California,Menlo Park,AI Resident,Meta
48,master,Nanashi,https://www.kaggle.com/jesucristo,2,24,14,53356,Germany,Bavaria,Munich,Alchemist,H2O.ai
49,grandmaster,tkm2261,https://www.kaggle.com/tkm2261,7,6,4,52925,Japan,UNKOWN,UNKOWN,CS PhD student,UCIrvine
50,grandmaster,(⊙﹏⊙),https://www.kaggle.com/wht1996,5,2,3,52815,China,Zhejiang,Hangzhou,UNKOWN,UNKOWN
51,grandmaster,dott,https://www.kaggle.com/dott1718,13,7,2,52814,Austria,Vienna,Vienna,Senior Data Scientist,H2O.ai
52,master,ishikei,https://www.kaggle.com/amanatsu,4,7,4,52800,Japan,Ibaraki,Tsukuba,ML Engineer,Rist Inc.
53,expert,Qinghua Cui,https://www.kaggle.com/qinghuacui2022,2,0,0,52341,China,Beijing,Beijing,Professor,Peking University Health Science Center
54,grandmaster,Kramarenko Vladislav,https://www.kaggle.com/vlomme,5,4,2,51905,Russia,UNKOWN,Saint Petersburg,-,-
55,grandmaster,YoonSoo,https://www.kaggle.com/harangdev,6,6,1,51668,South Korea,Seoul,Seoul,AI Research Engineer,UNKOWN
56,grandmaster,currypurin,https://www.kaggle.com/currypurin,5,8,6,51176,Japan,Tokyo,Tokyo,kaggler,data-refinement
57,master,Eduardo Peynetti,https://www.kaggle.com/eduardopeynetti,2,3,0,50805,France,Île-de-France,Paris,Quantitative Researcher,³
58,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,4,2,0,49751,Poland,Masovian Voivodeship,Warsaw,"ML Engineer, Growth",Weights & Biases
59,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,9,17,28,49672,United States,Indiana,Greencastle,Data Scientist,Nvidia
60,master,kaggler(통계왕),https://www.kaggle.com/deepkim,1,12,5,49426,South Korea,Gyeonggi-do,Gwacheon-si,Government Officer,Statistics Korea
61,grandmaster,tereka,https://www.kaggle.com/tereka,9,23,4,49320,Japan,Kanagawa,Yokohama,Senior Data Scientist,Acroquest Technology Co. Ltd.
62,master,UEMU,https://www.kaggle.com/asaliquid1011,2,8,2,49257,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
63,master,KhanhVD,https://www.kaggle.com/duykhanh99,2,25,8,48629,Vietnam,Hanoi,Hanoi,AI Engineer/ Data Scientist,_
64,master,nnn,https://www.kaggle.com/abbccaabb,1,7,11,47792,Japan,Ibaraki,Sakuragawa,n,n
65,master,ForcewithMe,https://www.kaggle.com/forcewithme,3,11,1,47639,China,Guangdong Province,Guangzhou,Student,kaggle
66,grandmaster,ONODERA,https://www.kaggle.com/onodera,12,14,5,47262,Japan,Tokyo,Shibuya City,Senior Deep Learning Data Scientist,NVIDIA
67,master,zzy,https://www.kaggle.com/zzy990106,4,6,4,47022,China,Beijing,Beijing,Master student,Peking University
68,expert,Harm Buisman,https://www.kaggle.com/harmbuisman,1,1,0,46879,Netherlands,UNKOWN,UNKOWN,UNKOWN,UNKOWN
69,expert,andrekos,https://www.kaggle.com/andrekos,0,9,34,46637,Singapore,UNKOWN,UNKOWN,Lead Data Scientist,H2i
70,master,Carno Zhao,https://www.kaggle.com/carnozhao,3,2,0,46458,China,Beijing,Beijing,Student,University of Chinese Academy of Sciences
71,master,Ivan Panshin,https://www.kaggle.com/ivanpan,4,8,6,46195,Israel,Haifa District,Haifa,Senior Computer Vision Engineer,Checklens
72,master,cmanning,https://www.kaggle.com/cmanning,2,7,5,46108,United States,Virginia,McLean,Retired,UNKOWN
73,master,kkiller,https://www.kaggle.com/kneroma,3,9,8,45332,France,Île-de-France,Paris,Data Scientist,UNKOWN
74,master,Ryuichi,https://www.kaggle.com/ryuichigt,2,8,6,44993,Japan,Tokyo,Tokyo,Musician,DentsuDigital
75,expert,Nat Bel ML Fun,https://www.kaggle.com/natbel4ml,0,13,21,44632,UNKOWN,UNKOWN,UNKOWN,San Francisco Bay Area,UNKOWN
76,master,Prateek,https://www.kaggle.com/prateekagnihotri,4,17,3,44361,India,Delhi,New Delhi,Senior Data Scientist,Clairvoyant (EXL)
77,expert,aa,https://www.kaggle.com/uioiuioi,1,1,2,44350,Japan,Tokyo,Tokyo,student,UNKOWN
78,grandmaster,Isamu,https://www.kaggle.com/yamsam,9,6,3,43330,Japan,Kanagawa,Yokohama,ML Engineer,???
79,master,Patrick Yam,https://www.kaggle.com/wimwim,4,10,3,42784,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
80,grandmaster,Y.Nakama,https://www.kaggle.com/yasufuminakama,10,11,5,42782,Japan,Tokyo,Tokyo,Data Scientist,...
81,master,DiamondH,https://www.kaggle.com/w3579628328,1,4,1,42687,China,Chongqing,Chongqing, Smile,the Luck Fairy
82,grandmaster,tito,https://www.kaggle.com/its7171,11,14,0,42522,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
83,master,Alex,https://www.kaggle.com/lihuajing,4,9,2,42039,China,Beijing,Beijing,Data Minning,None
84,master,Tifo,https://www.kaggle.com/fankaixie,3,1,2,41498,China,Beijing,Beijing,Phd Student,UNKOWN
85,expert,Amir Ghazi,https://www.kaggle.com/amirghazi,1,0,1,41366,Iran,Hamadan Province,Hamedan,No one,No where
86,grandmaster,poteman,https://www.kaggle.com/poteman,8,16,10,40938,China,Beijing,Beijing,Data Scientist,4Paradigm
87,grandmaster,Vicens Gaitan,https://www.kaggle.com/vicensgaitan,6,23,14,40794,Spain,Catalonia,Barcelona,Chief Data Scientist,Grupo AIA
88,grandmaster,Gary,https://www.kaggle.com/garybios,12,11,0,40552,China,Guangdong Province,Shenzhen,overfitting,Kaggle
89,expert,Ray Melius,https://www.kaggle.com/xabonum,0,7,13,40502,Belgium,Brussels,Brussels,Programmer,IT company
90,grandmaster,keetar,https://www.kaggle.com/keetar,5,1,0,40240,South Korea,Seoul,Seoul,ML Engineer,Samsung Electronics
91,grandmaster,30CrMnSiA,https://www.kaggle.com/h4211819,8,8,2,40215,China,Beijing,Beijing,DDRK,Beijing
92,expert,Koki Ando,https://www.kaggle.com/koki25ando,1,0,1,40174,Japan,Tokyo,Tokyo,Data Scientist,Japanese Company
93,master,pao,https://www.kaggle.com/go5kuramubon,4,9,3,40102,Japan,Aichi,Nagoya,Data Scientist,Japanese company
94,grandmaster,Mike Kim,https://www.kaggle.com/mikeskim,7,40,34,39920,United States,California,San Francisco,Data Scientist,Stealth
95,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,6,18,39863,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
96,grandmaster,outrunner,https://www.kaggle.com/outrunner,7,15,5,39690,Taiwan,UNKOWN,Taipei,Data Scientist,YUAN
97,grandmaster,Light,https://www.kaggle.com/berserker408,7,16,5,39279,China,Beijing,Beijing,Q,Q
98,master,Jose Antonio Alatorre,https://www.kaggle.com/joseantonioalatorre,2,1,0,38944,Austria,Vienna,Vienna,Quantitative Research,UNKOWN
99,expert,Marek Nurzynski,https://www.kaggle.com/marek3000,0,5,23,38481,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
100,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,4,4,1,38397,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
101,grandmaster,DIKW,https://www.kaggle.com/bestpredict,5,12,2,38303,China,UNKOWN,Beijing,Research Engineer ,UNKOWN
102,grandmaster,hirune924,https://www.kaggle.com/hirune924,5,8,2,38261,Japan,Kanagawa,Yokohama,Researcher,NSSOL
103,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,17,38147,India,Karnataka,Bengaluru,Software Engineer,Instabase
104,expert,AkiraIshikawa,https://www.kaggle.com/akiraishikawa,0,6,10,38076,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
105,grandmaster,Chun Ming Lee,https://www.kaggle.com/leecming,5,3,0,38009,Singapore,UNKOWN,UNKOWN,Data Science,H2O.ai
106,master,Gleb,https://www.kaggle.com/bakeryproducts,4,3,0,37974,Australia,Tasmania,Nowhere Else,Deep Learning Engineer,UNKOWN
107,grandmaster,nagiss,https://www.kaggle.com/nagiss,5,6,0,37947,Japan,Tokyo,Tokyo,Data Scientist,DeNA
108,master,James Trotman,https://www.kaggle.com/jtrotman,4,33,13,37761,United Kingdom,England,UNKOWN,UNKOWN,UNKOWN
109,master,Sirius,https://www.kaggle.com/trushk,3,9,3,37743,United States,California,Santa Clara,Senior Data Scientist,UNKOWN
110,grandmaster,Ouranos,https://www.kaggle.com/ouranos,7,27,13,37371,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
111,grandmaster,Random_prediction,https://www.kaggle.com/rytisva88,5,13,1,37238,United States,District of Columbia,Washington,NA,NA
112,master,Ulrich G.,https://www.kaggle.com/ulrich07,1,8,15,37123,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
113,grandmaster,Tom Van de Wiele,https://www.kaggle.com/tvdwiele,7,1,0,36562,Norway,Innlandet,Gran,Senior Quantitative Researcher,G-Research
114,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,19,36357,India,Karnataka,Bengaluru,Data Scientist,Philips
115,master,The Nam,https://www.kaggle.com/namgalielei,3,7,1,36342,Vietnam,Hanoi,Hanoi,Data Scientist,Viettel Data Governance Department
116,master,Ria~,https://www.kaggle.com/emiria,2,5,1,36254,China,Shanghai,Shanghai,求职......,UNKOWN
117,master,,https://www.kaggle.com/hengck23,5,17,7,36066,Singapore,UNKOWN,UNKOWN,Z by HP Data Science Global Ambassador,UNKOWN
118,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,8,16,2,35524,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,UNKOWN
119,expert,yuuniee,https://www.kaggle.com/yuuniekiri,1,0,2,34897,South Korea,Seoul,Seoul,ML Engineer,UNKOWN
120,master,LeonShangguan,https://www.kaggle.com/leonshangguan,2,8,5,34819,United States,New York,New York,UNKOWN,UNKOWN
121,master,Firas Baba,https://www.kaggle.com/rinnqd,2,9,1,34771,United Kingdom,England,London,Quant researcher,QRT
122,master,colum2131,https://www.kaggle.com/columbia2131,4,4,3,34529,Japan,Fukuoka,Fukuoka,Student,Kyushu Univ.
123,master,fam_taro,https://www.kaggle.com/yukkyo,4,4,1,34143,Japan,Kyoto,Kyoto,Engineer,Rist Inc.
124,expert,Kamal Das,https://www.kaggle.com/kmldas,0,2,5,33954,India,Karnataka,Bengaluru,Learning,Everywhere
125,master,D.Imanishi,https://www.kaggle.com/dimanishi,3,6,1,33769,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
126,expert,kojimar,https://www.kaggle.com/kojimar,0,6,9,33701,Japan,Tokyo,Tokyo,Truth,Ground
127,master,CroDoc,https://www.kaggle.com/crodoc,3,6,0,33486,Croatia,UNKOWN,Zagreb,Computer Scientist & Medical Doctor,UNKOWN
128,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,13,33420,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
129,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,33345,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
130,master,yu4u,https://www.kaggle.com/ren4yu,4,12,3,33242,Japan,Tokyo,Tokyo,Research Engineer,Mobility Technologies
131,master,Raja Biswas,https://www.kaggle.com/conjuring92,2,1,1,33119,Singapore,UNKOWN,Singapore,Data Scientist,Evonik
132,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,11,33019,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
133,master,Davide Stenner,https://www.kaggle.com/stenford23,1,2,1,32796,Italy,Lombardy,Milan,"Reasercher of Data Visualization,Analytics and Machine Learning",Cefriel
134,master,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,2,13,32781,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
135,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,16,9,32776,India,Karnataka,Bengaluru,Data Scientist,OKCredit
136,grandmaster,alijs,https://www.kaggle.com/alijs1,9,17,12,32767,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
137,master,Niu Jin,https://www.kaggle.com/gufanmingmie,2,3,3,32557,China,Heilongjiang,Harbin,Not,all
138,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,32328,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
139,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,13,12,32310,United States,District of Columbia,Washington,Tom,o
140,master,kambehmw,https://www.kaggle.com/kanbehmw,1,9,5,32217,Japan,Kanagawa,Yokohama,Data Scientist,Rist Inc.
141,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,32169,United States,Iowa,Ames,UNKOWN,UNKOWN
142,master,LiamKirwin,https://www.kaggle.com/lpkirwin,2,3,1,32154,United Kingdom,England,London,Data Scientist,UNKOWN
143,master,Igor Krashenyi,https://www.kaggle.com/igorkrashenyi,6,14,6,32077,Ukraine,UNKOWN,Kyiv,Research Engineer,UNKOWN
144,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,7,10,32046,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
145,master,yufuin,https://www.kaggle.com/yufuin,1,2,0,31958,Japan,Aichi,Nagoya,UNKOWN,UNKOWN
146,grandmaster,Iafoss,https://www.kaggle.com/iafoss,6,13,5,31777,United States,Maryland,Gaithersburg,Research Scientist,IAI
147,grandmaster,Shiro,https://www.kaggle.com/ludovick,5,7,4,31698,France,Île-de-France,Paris,AI Engineer,UNKOWN
148,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,31632,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
149,expert,Dora-ironman,https://www.kaggle.com/imgyukim,1,0,1,31621,South Korea,Seoul,Seoul,ML Researcher,FAAI
150,master,digimagi,https://www.kaggle.com/digimagi,1,3,7,31517,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
151,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,5,5,31417,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
152,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,13,12,31367,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
153,expert,K_mat,https://www.kaggle.com/kmat2019,1,1,0,31334,Japan,Osaka,Osaka,Mechanical Engineer, 
154,master,Saber,https://www.kaggle.com/yzheng21,3,3,2,31244,China,Shanghai,Shanghai,Data Scientist,UNKOWN
155,master,See--,https://www.kaggle.com/seesee,3,17,8,31237,Germany,Berlin,Berlin,UNKOWN,UNKOWN
156,master,kibuna,https://www.kaggle.com/kibuna,4,1,1,30677,Japan,Tokyo,Tokyo,Quant,UNKOWN
157,master,Kha Vo,https://www.kaggle.com/khahuras,8,10,0,30605,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
158,grandmaster,qsj,https://www.kaggle.com/qiaoshiji,7,10,10,30567,China,Guangdong Province,Guangzhou,UNKOWN,UNKOWN
159,master,IsaiahP,https://www.kaggle.com/pressman1,2,2,0,30562,United States,Virginia,Charlottesville,Machine Learning Engineer,UNKOWN
160,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,12,1,30519,Japan,Saitama,Saitama,Engineer,Automotive Industry
161,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,16,30178,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
162,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,30133,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
163,master,ns64,https://www.kaggle.com/ns6464,4,8,5,29951,Japan,Tokyo,Tokyo,Data Scientist,YJ
164,master,shajiayu,https://www.kaggle.com/shajiayu,1,6,2,29903,China,Beijing,Beijing,UNKOWN,UNKOWN
165,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,6,8,29898,Japan,Chiba,Kashiwa,Engineer,TURING Inc.
166,master,bomac1,https://www.kaggle.com/bomac1,2,1,1,29897,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
167,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,5,1,29776,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
168,master,realsleim,https://www.kaggle.com/realsleim,3,2,3,29721,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
169,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,11,29714,Japan,Hiroshima,Hiroshima,Student,Udacity
170,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,40,23,29674,Norway,Rogaland,Stavanger,AutoTrain,Hugging Face
171,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,29398,United States,California,San Diego,Living life,NANOVERSE
172,expert,JSLim7,https://www.kaggle.com/jslim7,0,3,7,29389,United States,Indiana,Fishers,Playing,home
173,master,Amed,https://www.kaggle.com/amedprof,4,7,6,29332,France,Île-de-France,Paris,Data Science Ambassador,Z by HP
174,expert,Abid Ali Awan,https://www.kaggle.com/kingabzpro,0,2,2,29292,Pakistan,Islamabad Capital Territory,Islamabad,Data Scientist | Writer,KDnuggets
175,master,sugghi,https://www.kaggle.com/sugghi,1,2,3,29250,Japan,Ibaraki,Ibaraki,solid state chemist,a material company
176,expert,Shuntaro Tanaka,https://www.kaggle.com/shuntarotanaka,0,9,5,29235,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
177,master,Ethan,https://www.kaggle.com/chenxin1991,4,7,3,29220,China,Guangdong Province,Guangzhou,Senior Data mining,Netease
178,master,Rib~,https://www.kaggle.com/dc5e964768ef56302a32,2,4,2,29161,,,,UNKOWN,
179,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,22,10,29076,Russia,UNKOWN,Moscow,Data Science,Moscow State University
180,master,Givan,https://www.kaggle.com/marbury,2,8,4,29069,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
181,master,ilovekaggletoo,https://www.kaggle.com/ilovekaggletoo,1,6,2,28905,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
182,master,datasaurus,https://www.kaggle.com/anjum48,4,10,0,28809,United Kingdom,England,London,UNKOWN,UNKOWN
183,master,Alvor,https://www.kaggle.com/allvor,4,17,6,28764,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
184,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,28595,United States,Arizona,Chandler,engineer,int
185,master,Manyu Li,https://www.kaggle.com/manyuli,1,3,0,28463,China,Jiangxi,Nanchang,Undergraduates,NCU
186,master,SiNpcw,https://www.kaggle.com/sinpcw,5,10,1,28436,Japan,Kanagawa,Yokohama,Researcher,nssol
187,grandmaster,He,https://www.kaggle.com/hesene,5,2,1,28434,China,Beijing,Beijing,Engineer,None
188,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,28429,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
189,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,28220,India,Kerala,Malappuram,Deep Learning Intern,NVIDIA
190,expert,Mukharbek Organokov,https://www.kaggle.com/muhakabartay,0,6,10,28205,France,Île-de-France,Paris,Machine Learning Engineer,Kepler-62f
191,expert,Akira Hirohashi,https://www.kaggle.com/akirahirohashi,0,2,7,28131,Japan,Kanagawa,Kawasaki,software engineer,"GMO Research, Inc."
192,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,27995,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
193,expert,Siti Khotijah,https://www.kaggle.com/khotijahs1,0,2,5,27983,Indonesia,West Java,Bandung,AI/ML Engineer,IT Company
194,grandmaster,bird,https://www.kaggle.com/whitebird,6,9,1,27962,China,Zhejiang,Hangzhou,Engineer,10jqka
195,master,yabea,https://www.kaggle.com/yukia18,3,7,2,27898,Japan,Tokyo,Tokyo,Data Scientist,Tokyo
196,master,Leo Lu,https://www.kaggle.com/leolu1998,2,7,4,27755,China,Jiangsu,Suzhou,Student,China
197,master,YumeNeko,https://www.kaggle.com/kashiwaba,2,2,0,27736,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
198,master,XIUQI,https://www.kaggle.com/xiuqi0,2,2,0,27717,China,Sichuan,Chengdu,UNKOWN,UNKOWN
199,expert,Niranjan Nakkala,https://www.kaggle.com/niranjanmudhiraj,0,1,10,27617,India,Karnataka,Bengaluru,Data Scientist,UNKOWN
200,grandmaster,kenji,https://www.kaggle.com/knjcode,5,6,1,27587,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
201,master,xia,https://www.kaggle.com/xiamaozi11,3,4,0,27456,China,Anhui,Hefei,UNKOWN,UNKOWN
202,master,Akio Saito,https://www.kaggle.com/saitodevel01,4,0,1,27456,Japan,Hyogo,Amagasaki,Control Systems Engineer,Mitsubishi Electric
203,master,Hongwei Zhang,https://www.kaggle.com/hongweizhang,3,2,1,27246,Japan,Tokyo,Tokyo,Senior Machine Learning Engineer,LINE corp.
