rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
15,grandmaster,nyanp,https://www.kaggle.com/nyanpn,5,6,2,101167,Japan,Osaka,Osaka,Engineer,Japan
16,grandmaster,Selim Seferbekov,https://www.kaggle.com/selimsef,11,3,1,93045,Belarus,Minsk Region,Minsk,Computer Vision Engineer,Mapbox
17,grandmaster,DungNB,https://www.kaggle.com/nguyenbadung,6,11,5,92916,Vietnam,Hanoi,Hanoi,Machine Learning Engineer,Vingroup Big Data
18,grandmaster,Limerobot,https://www.kaggle.com/limerobot,11,6,1,89098,South Korea,Gyeonggi-do,Seongnam-si,Data Scientist,UPSTAGE AI
19,grandmaster,dott,https://www.kaggle.com/dott1718,13,6,2,88277,Austria,Vienna,Vienna,Senior Data Scientist,H2O.ai
20,grandmaster,Bo,https://www.kaggle.com/boliu0,15,8,4,87107,United States,New York,New York,Deep Learning,NVIDIA
21,grandmaster,YoonSoo,https://www.kaggle.com/harangdev,6,6,0,86681,South Korea,Seoul,Seoul,Student,Seoul National University
22,grandmaster,tascj,https://www.kaggle.com/tascj0,6,8,3,85373,China,Zhejiang,Hangzhou, , 
23,master,Manuel Campos,https://www.kaggle.com/coreacasa,2,27,18,83046,Spain,Community of Madrid,Madrid,Kaggler at None,UNKOWN
24,master,Mathurin Aché,https://www.kaggle.com/mathurinache,7,35,47,82732,France,Pays de la Loire,Orvault,Data Scientist,Prevision.io
25,grandmaster,takuoko,https://www.kaggle.com/takuok,8,10,11,79037,Japan,Tokyo,Tokyo,DataScientist,Rist. Z by HP & NVIDIA Data Science Global Ambassador
26,grandmaster,Kun Hao Yeh,https://www.kaggle.com/khyeh0719,11,19,6,78472,Taiwan,UNKOWN,Hsinchu,Data Scientist,H2O.ai
27,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,9,17,28,77866,United States,Indiana,Greencastle,Data Scientist,Nvidia
28,master,KS,https://www.kaggle.com/ks2019,4,17,4,76580,India,Maharashtra,Mumbai,Machine Learning Engineer,Jio Saavn
29,grandmaster,tito,https://www.kaggle.com/its7171,11,14,0,72594,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
30,master,Tom,https://www.kaggle.com/tikutiku,4,10,1,72397,Japan,Nagano,Ueda,Engineer,HIOKI E.E.Corporation
31,grandmaster,Gary,https://www.kaggle.com/garybios,12,11,0,69449,China,Guangdong Province,Shenzhen,overfitting,Kaggle
32,grandmaster,tkm2261,https://www.kaggle.com/tkm2261,6,6,4,68954,Japan,UNKOWN,UNKOWN,CS PhD student,UCIrvine
33,grandmaster,SeungKee,https://www.kaggle.com/keetar,5,1,0,68915,South Korea,Seoul,Seoul,DL Engineer,Samsung Electronics
34,grandmaster,Theo Viel,https://www.kaggle.com/theoviel,9,12,3,67947,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
35,expert,Kirderf,https://www.kaggle.com/kirderf,0,9,22,67892,Sweden,Stockholm County,Stockholm,nan,nan
36,master,Nischay Dhankhar,https://www.kaggle.com/nischaydnk,4,16,4,66598,India,Haryana,Gurugram,Undergraduate,"Netaji Subash University Of Technology, Delhi"
37,grandmaster,outrunner,https://www.kaggle.com/outrunner,7,15,4,65920,Taiwan,UNKOWN,Taipei,Data Scientist,YUAN
38,grandmaster,Tom Van de Wiele,https://www.kaggle.com/tvdwiele,7,1,0,62616,Norway,Innlandet,Gran,Senior Quantitative Researcher,G-Research
39,grandmaster,ONODERA,https://www.kaggle.com/onodera,10,13,5,62210,Japan,Tokyo,Shibuya City,Senior Deep Learning Data Scientist,NVIDIA
40,grandmaster,Ian Pan,https://www.kaggle.com/vaillant,7,7,0,62066,United States,Massachusetts,Boston,Radiology Resident,Brigham & Women's Hospital
41,grandmaster,tereka,https://www.kaggle.com/tereka,7,22,4,61043,Japan,Kanagawa,Yokohama,Data Scientist,Acroquest Technology Co. Ltd.
42,master,Firas Baba,https://www.kaggle.com/rinnqd,2,9,1,59548,Norway,Rogaland,Stavanger,Machine Learning Engineer,boost.ai
43,master,Prateek,https://www.kaggle.com/prateekagnihotri,3,17,3,59544,India,Delhi,New Delhi,Data Scientist,Clairvoyant (EXL)
44,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,2,2,0,58276,Poland,Masovian Voivodeship,Warsaw,Data Science,P&G
45,grandmaster,nagiss,https://www.kaggle.com/nagiss,5,5,0,57786,Japan,Tokyo,Tokyo,Graduate Student,Waseda University
46,master,KhanhVD,https://www.kaggle.com/duykhanh99,2,20,8,53735,Vietnam,Hanoi,Hanoi,Student,Ha Noi University of Science and Technology
47,master,Shujun,https://www.kaggle.com/shujun717,3,5,2,53710,United States,Texas,College Station,PhD student,Texas A&M University
48,expert,andrekos,https://www.kaggle.com/andrekos,0,8,33,53579,Singapore,UNKOWN,UNKOWN,Senior Data Scientist,IAG
49,master,Nanashi,https://www.kaggle.com/jesucristo,1,21,12,52683,Germany,Bavaria,Munich,Alchemist,H2O.ai
50,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,10,51668,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
51,grandmaster,Takoi,https://www.kaggle.com/takoihiraokazu,6,7,2,51436,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
52,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,5,1,50993,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
53,master,LiamKirwin,https://www.kaggle.com/lpkirwin,2,2,1,50774,United Kingdom,England,London,Data Scientist,UNKOWN
54,grandmaster,Shiro,https://www.kaggle.com/ludovick,5,6,4,50474,France,Île-de-France,Paris,AI Engineer,UNKOWN
55,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,50346,United States,California,San Diego,UNKOWN,UNKOWN
56,master,Kramarenko Vladislav,https://www.kaggle.com/vlomme,4,2,1,50176,Russia,UNKOWN,Saint Petersburg,-,-
57,grandmaster,Light,https://www.kaggle.com/berserker408,7,12,5,49981,China,Beijing,Beijing,Quant,Quant
58,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,15,8,49749,India,Karnataka,Bengaluru,Data Scientist,OKCredit
59,grandmaster,Young for you,https://www.kaggle.com/mahluo,5,13,5,49749,China,Sichuan,Chengdu,Math,SCU
60,master,kibuna,https://www.kaggle.com/kibuna,4,1,0,49640,Japan,Tokyo,Tokyo,Quant,UNKOWN
61,master,Random_prediction,https://www.kaggle.com/rytisva88,4,11,1,49140,United States,District of Columbia,Washington,NA,NA
62,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,12,12,49107,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
63,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,48971,United States,Arizona,Chandler,engineer,int
64,grandmaster,alijs,https://www.kaggle.com/alijs1,9,16,11,48184,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
65,master,IsaiahP,https://www.kaggle.com/pressman1,2,1,0,48048,United States,Virginia,Charlottesville,Machine Learning Engineer,UNKOWN
66,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,47945,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
67,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,47847,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
68,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,46744,India,Kerala,Malappuram,NA,NA
69,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,13,10,46666,United States,District of Columbia,Washington,Tom,o
70,grandmaster,Yauhen Babakhin,https://www.kaggle.com/ybabakhin,10,4,6,46058,Czechia,Prague,Prague,Senior Data Scientist,H2O.ai
71,master,datasaurus,https://www.kaggle.com/anjum48,4,9,0,45965,United Kingdom,England,London,UNKOWN,UNKOWN
72,grandmaster,Mike Kim,https://www.kaggle.com/mikeskim,7,40,32,45527,United States,California,San Francisco,Data Scientist,Stealth
73,grandmaster,Ouranos,https://www.kaggle.com/ouranos,6,26,13,44463,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
74,expert,Nat Bel ML Fun,https://www.kaggle.com/natbel4ml,0,12,21,44379,UNKOWN,UNKOWN,UNKOWN,San Francisco Bay Area,UNKOWN
75,master,Isamu,https://www.kaggle.com/yamsam,6,6,3,44165,Japan,Kanagawa,Yokohama,Data Scientist,Canon Inc.
76,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,20,10,43645,Russia,UNKOWN,Moscow,Data Science,Moscow State University
77,master,Kha Vo,https://www.kaggle.com/khahuras,8,8,0,43628,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
78,master,Kɔuq Wang,https://www.kaggle.com/gmhost,2,17,9,43504,China,Guangdong Province,Shenzhen,None,None
79,master,Costas Voglis,https://www.kaggle.com/voglinio,5,25,10,43387,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
80,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,11,1,0,42891,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
81,master,Ulrich G.,https://www.kaggle.com/ulrich07,1,6,14,42359,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
82,master,hirune924,https://www.kaggle.com/hirune924,4,6,2,42330,Japan,Kanagawa,Yokohama,Researcher,NSSOL
83,master,Chun Ming Lee,https://www.kaggle.com/leecming,4,3,0,42000,Singapore,UNKOWN,UNKOWN,Data Science,H2O.ai
84,master,poteman,https://www.kaggle.com/poteman,7,14,10,41850,China,Beijing,Beijing,Scientiest,Didi
85,grandmaster,Vicens Gaitan,https://www.kaggle.com/vicensgaitan,5,23,14,41814,Spain,Catalonia,Barcelona,Chief Data Scientist,Grupo AIA
86,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,41794,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
87,grandmaster,toxu,https://www.kaggle.com/tonyxu,7,3,0,41551,China,Jiangsu,Nanjing, Algorithm Engineer,SHEIN
88,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,16,40943,India,Karnataka,Bengaluru,Machine Learning,Embibe
89,grandmaster,R Guo,https://www.kaggle.com/rguo97,5,7,1,40838,United States,Michigan,Ann Arbor,Student,Umich
90,master,Ilia Larchenko,https://www.kaggle.com/ilialar,1,15,9,40566,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
91,expert,Ray Melius,https://www.kaggle.com/xabonum,0,7,10,40210,Belgium,Brussels,Brussels,Programmer,IT company
92,master,See--,https://www.kaggle.com/seesee,3,16,6,40152,Germany,Berlin,Berlin,UNKOWN,UNKOWN
93,grandmaster,Khoi Nguyen,https://www.kaggle.com/suicaokhoailang,5,3,2,39928,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Phụ Hồ,Zalo
94,grandmaster,lyakaap,https://www.kaggle.com/lyakaap,8,4,4,39901,Japan,Tokyo,Tokyo,Data Scientist,DeNA
95,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,12,39703,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
96,master,kambehmw,https://www.kaggle.com/kanbehmw,1,7,3,39645,Japan,Kanagawa,Yokohama,ML Engineer,ExaWizards
97,grandmaster,kenji,https://www.kaggle.com/knjcode,5,5,0,39531,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
98,master,Gilles Vandewiele,https://www.kaggle.com/group16,4,3,2,39283,Belgium,Flanders,Ghent,Postdoc,Ghent University
99,grandmaster,Y.Nakama,https://www.kaggle.com/yasufuminakama,8,9,5,39222,Japan,Tokyo,Tokyo,Data Scientist,XXX
100,expert,Marek Nurzynski,https://www.kaggle.com/marek3000,0,5,20,39221,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
101,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,7,13,2,38875,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,Sprout.ai
102,master,steubk,https://www.kaggle.com/steubk,2,12,10,38691,Italy,Lazio,Rome,data analyst,softlab
103,master,Jiayang Gao,https://www.kaggle.com/nullrecurrent,3,4,1,38598,China,Zhejiang,Hangzhou,Gryffindor,Hogwarts
104,master,🐢 Jun Koda,https://www.kaggle.com/junkoda,3,2,1,38535,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
105,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,4,8,38478,Japan,Kyoto,Kyoto,PhD student,Kyoto University
106,master,Gleb,https://www.kaggle.com/bakeryproducts,3,1,0,37969,Australia,Tasmania,Nowhere Else,Deep Learning Engineer,UNKOWN
107,expert,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,1,13,37582,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
108,master,Camaro,https://www.kaggle.com/bamps53,3,9,1,37150,Japan,Osaka,Osaka,ML Engineer,manufacturing company
109,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,36899,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
110,master,Patrick Yam,https://www.kaggle.com/wimwim,2,10,2,36715,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
111,grandmaster,Russ Wolfinger,https://www.kaggle.com/sasrdw,14,7,1,36340,United States,North Carolina,UNKOWN,UNKOWN,UNKOWN
112,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,17,35995,India,Karnataka,Bengaluru,Data Scientist,Philips
113,master,RabotniKuma,https://www.kaggle.com/analokamus,3,3,2,35964,Japan,Tokyo,Tokyo,BEARtificial Intelligence,Aillis Inc.
114,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,5,16,35412,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
115,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,37,22,35378,Norway,Rogaland,Stavanger,AutoNLP,Hugging Face
116,master,kyazuki,https://www.kaggle.com/kyazuki,3,4,2,35328,Japan,Tokyo,Tokyo,Data Scientist,DeNA
117,master,makogarei,https://www.kaggle.com/snakayama,1,8,9,35268,Japan,Tokyo,Tokyo,Data Scientist ,Tokyo
118,grandmaster,charmq,https://www.kaggle.com/charmq,6,4,2,35235,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
119,master,teyosan1229,https://www.kaggle.com/teyosan1229,1,2,3,34961,Japan,Aichi,Nagoya,engineer,General companies
120,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,34922,United States,Iowa,Ames,UNKOWN,UNKOWN
121,master,Sergey Bryansky,https://www.kaggle.com/sggpls,5,11,5,34879,Russia,UNKOWN,Moscow,Data 💪Wrestler,void*
122,grandmaster,0ct0pus,https://www.kaggle.com/qiaoshiji,7,10,9,34807,China,Beijing,Beijing,LOOK,YOU
123,master,Eduardo Peynetti,https://www.kaggle.com/eduardopeynetti,1,3,0,34744,France,Pays de la Loire,Nantes,Student,Harvard Ext
124,master,عثمان,https://www.kaggle.com/authman,1,13,8,34701,United States,Texas,Irving,ML Underperformer,Meta | Healthtech
125,expert,Vijay,https://www.kaggle.com/watzisname,0,7,6,34697,India,Karnataka,Bengaluru,UNKOWN,Bangalore
126,master,Mark Peng,https://www.kaggle.com/markpeng,3,13,10,34371,Taiwan,UNKOWN,UNKOWN,Data Scientist,UNKOWN
127,expert,yuricat,https://www.kaggle.com/yuricat,2,0,0,34322,Japan,Oita,Oita,AI Technology Advisor,quantum
128,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,15,34317,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
129,expert,fff,https://www.kaggle.com/abbccaabb,0,6,10,34126,Japan,Hyogo,Kobe,a,a
130,master,Mickey,https://www.kaggle.com/symyksr,3,24,12,34035,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
131,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,3,3,1,33983,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
132,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,33827,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
133,expert,Robert Sturrock,https://www.kaggle.com/robertsturrock,1,1,0,33725,United Kingdom,England,London,Analyst,Bank of England
134,master,Denis Kanonik,https://www.kaggle.com/denisbsu,1,2,1,33713,Belarus,Minsk Region,Minsk,Head of department,Stealth Startup
135,master,Givan,https://www.kaggle.com/marbury,2,6,2,33548,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
136,grandmaster,Eduardo Rocha de Andrade,https://www.kaggle.com/arc144,5,14,0,33427,Brazil,State of São Paulo,Campinas,Senior Data Scientist,Sprout.ai
137,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,33309,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
138,master,Jie Wu,https://www.kaggle.com/lftuwujie,3,20,8,33237,United Kingdom,England,London,Lead Data Scientist,Starcom
139,master,Ivan Panshin,https://www.kaggle.com/ivanpan,3,7,6,33192,Russia,Sverdlovsk Oblast,Yekaterinburg,Deep Learning Engineer,OmicEra
140,master,tk,https://www.kaggle.com/tanakar,2,2,1,33168,Japan,Osaka,Osaka,UNKOWN,UNKOWN
141,master,,https://www.kaggle.com/hengck23,5,13,6,32643,Singapore,UNKOWN,UNKOWN,Z by HP & NVIDIA Data Science Global Ambassador,UNKOWN
142,expert,Eule,https://www.kaggle.com/eulenator,1,0,1,32382,Germany,Baden-Württemberg,Ulm,Software-Engineer,UNKOWN
143,master,Luca Massaron,https://www.kaggle.com/lucamassaron,4,38,45,32367,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
144,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,6,17,9,32288,United States,Hawaii,Honolulu,Data Scientist,Shifted Energy
145,master,Nguyen Quan Anh Minh,https://www.kaggle.com/dathudeptrai,1,4,1,32234,Vietnam,Ho Chi Minh City,Ho Chi Minh City,AI Engineer,Zalo
146,expert,definitelynotB,https://www.kaggle.com/callmeb,1,1,4,32187,Italy,Lombardy,Milan,Dataclown,the beach
147,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,10,1,32178,Japan,Saitama,Saitama,Engineer,Automotive Industry
148,grandmaster,pudae,https://www.kaggle.com/pudae81,7,7,2,32172,South Korea,Seoul,Seoul,Software Engineer, Home
149,grandmaster,Liao,https://www.kaggle.com/alexanderliao,7,11,4,31993,United States,California,San Francisco,Machine Learning Lead,Praxis Pioneering
150,grandmaster,nosound,https://www.kaggle.com/zaharch,6,5,2,31874,Israel,Haifa District,Haifa,Ph.D. student,Technion
151,grandmaster,Iafoss,https://www.kaggle.com/iafoss,5,11,4,31840,United States,Maryland,Gaithersburg,Research Scientist,IAI
152,master,Art,https://www.kaggle.com/artkulak,1,4,4,31528,Russia,UNKOWN,Moscow,Founder,ArtLabs
153,master,hoxosh,https://www.kaggle.com/cashfeg,4,18,7,31454,Japan,Tokyo,Shibuya City,General Manager of Data Science Dept. ,DeNA
154,grandmaster,KaizaburoChubachi,https://www.kaggle.com/zaburo,5,5,1,31281,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
155,master,fam_taro,https://www.kaggle.com/yukkyo,3,3,1,31194,Japan,Kyoto,Kyoto,Engineer,Rist Inc.
156,expert,Boooooooooow,https://www.kaggle.com/booooooow,1,1,0,31159,United States,Iowa,Cedar Falls,Data Scientist,o.o
157,master,Matthieu Planté,https://www.kaggle.com/matthieuplante,2,3,0,31029,France,Île-de-France,Paris,Machine Learning Engineer,Omnitech
158,expert,FGPC,https://www.kaggle.com/projdev,0,8,11,30932,Christmas Island,UNKOWN,UNKOWN,kaggler,kaggle
159,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,7,10,30906,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
160,grandmaster,Fatih Ozturk,https://www.kaggle.com/fatihozturk,8,7,2,30886,Turkey,Istanbul,Istanbul,Data Scientist,H2O
161,master,zzy,https://www.kaggle.com/zzy990106,2,6,4,30870,China,Beijing,Beijing,Master,Peking University
162,master,JohnM,https://www.kaggle.com/jpmiller,1,10,21,30849,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
163,grandmaster,mlandry,https://www.kaggle.com/mlandry,8,29,19,30745,United States,Texas,Austin,Data Scientist,H2O.ai
164,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,4,5,30590,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
165,master,digimagi,https://www.kaggle.com/digimagi,1,2,6,30577,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
166,grandmaster,SeuTao,https://www.kaggle.com/shentao,11,4,2,30440,China,Guangdong Province,Shenzhen,DATA SCIENCE,HOME
167,master,D.Imanishi,https://www.kaggle.com/dimanishi,2,3,1,30247,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
168,master,GFHS,https://www.kaggle.com/cwellszhang,3,2,1,30207,China,Shanghai,Shanghai,Guy,SJTU
169,master,Jan Bre,https://www.kaggle.com/jpbremer,3,6,6,30010,Germany,Hamburg,Hamburg,MD Student,UKE
170,expert,Minh Phan,https://www.kaggle.com/minhnhatphan,1,0,1,29940,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
171,master,Sirius,https://www.kaggle.com/trushk,1,7,3,29813,United States,California,Santa Clara,Data Scientist,H2O.ai
172,master,AnhMeow,https://www.kaggle.com/seb6084,2,4,1,29812,France,Île-de-France,Paris,Data Scientist,Home
173,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,9,29790,Japan,Hiroshima,Hiroshima,Student,Udacity
174,master,Maxwell,https://www.kaggle.com/maxwell110,3,7,0,29755,Japan,Tokyo,Tokyo,"Chief Data Scientist, Actuary","AXA Life Insurance Co., Ltd"
175,grandmaster,mamas,https://www.kaggle.com/mamasinkgs,5,0,0,29724,Japan,Tokyo,Tokyo,none ,kgs go server
176,expert,kojimar,https://www.kaggle.com/kojimar,0,5,7,29614,Japan,Tokyo,Tokyo,One sample,human being
177,expert,Kamal Das <on a break from Kaggle>,https://www.kaggle.com/kmldas,0,2,4,29599,India,Odisha,Balasore,Learning,Everywhere
178,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,7,10,29569,South Korea,Seoul,Seoul,Builder,PseudoLab
179,grandmaster,Oleg Yaroshevskiy,https://www.kaggle.com/yaroshevskiy,5,14,1,29411,Ukraine,UNKOWN,Kyiv,Data Scientist,Stealth Mode Startup
180,master,Ynot,https://www.kaggle.com/songwonho,5,8,2,29340,South Korea,Gyeonggi-do,Suwon-si,AI Research Engineer,UPSTAGE AI
181,master,namakemono,https://www.kaggle.com/namakemono,1,3,7,29191,Japan,Tokyo,Tokyo,Engineer,MNES
182,grandmaster,Weimin Wang,https://www.kaggle.com/weimin,12,8,4,29052,United States,Massachusetts,Boston,UNKOWN,UNKOWN
183,master,Mr_KnowNothing,https://www.kaggle.com/tanulsingh077,2,12,3,28898,United States,California,California City,Applied AI Research Engineer,LevelAI
184,master,Alex,https://www.kaggle.com/lihuajing,3,9,2,28866,China,Beijing,Beijing,Data Minning,None
185,master,Mingjie Wang,https://www.kaggle.com/xiaowangiiiii,1,3,5,28835,China,Guangdong Province,Zhuhai, Mphil, UIC
186,expert,SeshuRajuP 🧘‍♂️,https://www.kaggle.com/seshurajup,0,8,6,28749,India,Telangana,Hyderabad,Senior Engineering Manager,Dolcera
187,grandmaster,Ern,https://www.kaggle.com/erniechiew,6,10,1,28719,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,UNKOWN,UNKOWN
188,master,Alvor,https://www.kaggle.com/allvor,4,15,4,28660,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
189,expert,Vincent Debout,https://www.kaggle.com/vdebout,1,1,0,28577,France,Occitanie,Toulouse,UNKOWN,UNKOWN
190,master,Wojtek Rosa,https://www.kaggle.com/wrrosa,1,2,0,28510,Poland,Lublin Voivodeship,Lublin,Data Scientist,Sternkraft
191,grandmaster,chlxyd,https://www.kaggle.com/chlxyd,6,13,1,28492,China,Beijing,Beijing,RSDE,Microsoft Research Asia
192,grandmaster,Vlad Golubev,https://www.kaggle.com/golubev,7,10,11,28486,Vietnam,Hanoi,Hanoi,ML Engineer,FPT.ai
193,expert,AkiraIshikawa,https://www.kaggle.com/akiraishikawa,0,6,5,28237,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
194,grandmaster,Kyle Lee,https://www.kaggle.com/kylelee,9,10,3,28229,Malaysia,Penang,George Town,UNKOWN,UNKOWN
195,grandmaster,daishu,https://www.kaggle.com/daishu,8,6,1,28222,China,Fujian,Xiamen,Exploring neural networks,UNKOWN
196,master,scumed,https://www.kaggle.com/scusywxy,6,0,2,28143,China,Sichuan,Chengdu,Master,Sichuan University
197,expert,Miroslav Valan,https://www.kaggle.com/valanm,0,7,14,27987,Sweden,Stockholm County,Stockholm,veterinarian,UNKOWN
198,expert,Yoshihiro Nishizono,https://www.kaggle.com/ynishizono,0,10,11,27939,Japan,Ibaraki,Tsukuba,Biologist,Astellas  Pharma
199,grandmaster,n01z3,https://www.kaggle.com/drn01z3,12,20,6,27785,Turkey,Antalya,Antalya,Head of ML Platform,Stealth
200,master,yu4u,https://www.kaggle.com/ren4yu,3,9,2,27745,Japan,Tokyo,Tokyo,Research Engineer,Mobility Technologies
201,master,Sergei Chudov,https://www.kaggle.com/sergeichudov,2,2,0,27713,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
