rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
188,master,,https://www.kaggle.com/hengck23,5,16,6,29890,Singapore,UNKOWN,UNKOWN,Z by HP Data Science Global Ambassador,UNKOWN
189,master,Leo Lu,https://www.kaggle.com/leolu1998,2,7,4,29784,China,Jiangsu,Suzhou,Student,China
190,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,11,1,29746,Japan,Saitama,Saitama,Engineer,Automotive Industry
191,grandmaster,toxu,https://www.kaggle.com/tonyxu,7,3,1,29657,China,Jiangsu,Nanjing, Algorithm Engineer,SHEIN
192,master,Costas Voglis,https://www.kaggle.com/voglinio,5,25,10,29612,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
193,expert,kaggler,https://www.kaggle.com/deepkim,0,11,5,29326,South Korea,Gyeonggi-do,Gwacheon-si,Kaggler,None
194,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,11,1,0,29273,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
195,expert,*.*,https://www.kaggle.com/piupiupiu,2,0,1,29198,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
196,grandmaster,Khoi Nguyen,https://www.kaggle.com/suicaokhoailang,5,3,3,29187,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Phụ Hồ,Zalo
197,master,T0m,https://www.kaggle.com/tomyanabe,2,5,0,29026,Japan,Tokyo,Tokyo,Data Scientist,DeNA
198,master,Ilia Larchenko,https://www.kaggle.com/ilialar,1,15,9,28870,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
199,master,HarshitMehta,https://www.kaggle.com/harshit92,2,7,4,28837,United States,Texas,Austin,Senior Data & Applied Scientist,Microsoft
200,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,28818,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
201,master,Konstantin Yakovlev,https://www.kaggle.com/kyakovlev,2,5,1,28795,Portugal,Lisbon,Cascais,Head of DS,JuneHomes
202,master,Camaro,https://www.kaggle.com/bamps53,3,11,1,28785,Japan,Osaka,Osaka,ML Engineer,manufacturing company
203,master,Youri Matiounine,https://www.kaggle.com/ymatioun,2,8,1,28785,United States,New York,White Plains,Actuary,New York Life Ins Co
204,master,A.Sato,https://www.kaggle.com/tommy1028,3,3,0,28747,Japan,Tokyo,Tokyo,Data Scientist,Parking lot 
205,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,9,12,28689,South Korea,Seoul,Seoul,Builder,PseudoLab
206,master,Q. S.,https://www.kaggle.com/jerryqisun,2,5,4,28594,Australia,Western Australia,Perth,UNKOWN,UNKOWN
207,expert,Abid Ali Awan,https://www.kaggle.com/kingabzpro,0,2,2,28455,Pakistan,Islamabad Capital Territory,Islamabad,Data Scientist | Writer,KDnuggets
208,master,aDg4b,https://www.kaggle.com/egrehbbt,2,3,2,28339,UNKOWN,UNKOWN,UNKOWN,Developer,UNKOWN
209,master,Sergei Chudov,https://www.kaggle.com/sergeichudov,3,3,1,28245,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
210,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,7,17,9,28096,United States,Hawaii,Honolulu,Data Scientist,Shifted Energy
211,grandmaster,lyakaap,https://www.kaggle.com/lyakaap,8,4,4,27913,Japan,Tokyo,Tokyo,Data Scientist,DeNA
212,grandmaster,R Guo,https://www.kaggle.com/rguo97,5,7,1,27872,United States,Michigan,Ann Arbor,Student,Umich
213,grandmaster,qsj,https://www.kaggle.com/qiaoshiji,7,10,10,27832,China,Guangdong Province,Guangzhou,UNKOWN,UNKOWN
214,master,Lindada,https://www.kaggle.com/a763337092,3,14,3,27725,China,Beijing,Beijing, Quant research, Quant
215,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,9,27673,Japan,Hiroshima,Hiroshima,Student,Udacity
216,master,Jie Wu,https://www.kaggle.com/lftuwujie,3,21,8,27655,United Kingdom,England,London,Data Science Director,CODE
217,master,mufeng,https://www.kaggle.com/scumufeng,1,10,4,27500,China,Beijing,Beijing,master,Home
218,master,Mr_KnowNothing,https://www.kaggle.com/tanulsingh077,3,13,4,27498,United States,California,California City,Applied AI Research Engineer,LevelAI
219,expert,sirius,https://www.kaggle.com/sirius81,2,0,0,27460,China,Shanghai,Shanghai,RECSYSer,UNKOWN
