rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
95,master,Davide Stenner,https://www.kaggle.com/stenford23,1,2,1,40379,Italy,Lombardy,Milan,"Reasercher of Data Visualization,Analytics and Machine Learning",Cefriel
96,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,16,9,40355,India,Karnataka,Bengaluru,Data Scientist,OKCredit
97,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,6,18,40324,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
98,expert,Jose Antonio Alatorre,https://www.kaggle.com/joseantonioalatorre,1,1,0,40197,Austria,Vienna,Vienna,UNKOWN,UNKOWN
99,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,8,15,2,39778,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,UNKOWN
100,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,17,39648,India,Karnataka,Bengaluru,Machine Learning,IB
101,master,LiamKirwin,https://www.kaggle.com/lpkirwin,2,3,1,39589,United Kingdom,England,London,Data Scientist,UNKOWN
102,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,4,3,1,39526,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
103,master,Tifo,https://www.kaggle.com/fankaixie,2,1,2,39255,China,Beijing,Beijing,Phd Student,UNKOWN
104,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,19,39222,India,Karnataka,Bengaluru,Data Scientist,Philips
105,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,13,12,39153,United States,District of Columbia,Washington,Tom,o
106,grandmaster,Shiro,https://www.kaggle.com/ludovick,5,7,4,39027,France,Île-de-France,Paris,AI Engineer,UNKOWN
107,master,Patrick Yam,https://www.kaggle.com/wimwim,3,10,2,38743,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
108,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,13,12,38619,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
109,expert,K_mat,https://www.kaggle.com/kmat2019,1,1,0,38579,Japan,Osaka,Osaka,Mechanical Engineer, 
110,expert,Dora-ironman,https://www.kaggle.com/imgyukim,1,0,1,38497,South Korea,Seoul,Seoul,ML Researcher,FAAI
111,master,See--,https://www.kaggle.com/seesee,3,17,8,38460,Germany,Berlin,Berlin,UNKOWN,UNKOWN
112,grandmaster,alijs,https://www.kaggle.com/alijs1,9,16,11,38331,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
113,master,Saber,https://www.kaggle.com/yzheng21,3,3,2,38073,China,Shanghai,Shanghai,Data Scientist,UNKOWN
114,master,Ria~,https://www.kaggle.com/emiria,2,3,1,37903,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
115,master,kibuna,https://www.kaggle.com/kibuna,4,1,1,37770,Japan,Tokyo,Tokyo,Quant,UNKOWN
116,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,10,37740,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
117,master,Kha Vo,https://www.kaggle.com/khahuras,8,10,0,37681,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
118,master,IsaiahP,https://www.kaggle.com/pressman1,2,2,0,37629,United States,Virginia,Charlottesville,Machine Learning Engineer,UNKOWN
119,grandmaster,Iafoss,https://www.kaggle.com/iafoss,6,13,4,37020,United States,Maryland,Gaithersburg,Research Scientist,IAI
120,master,bomac1,https://www.kaggle.com/bomac1,2,1,1,36810,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
121,master,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,2,13,36679,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
122,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,5,1,36660,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
123,master,poteman,https://www.kaggle.com/poteman,7,16,10,36648,China,Beijing,Beijing,Scientiest,DiDi
124,master,Gleb,https://www.kaggle.com/bakeryproducts,3,3,0,36639,Australia,Tasmania,Nowhere Else,Deep Learning Engineer,UNKOWN
125,expert,AkiraIshikawa,https://www.kaggle.com/akiraishikawa,0,6,9,36362,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
126,master,kambehmw,https://www.kaggle.com/kanbehmw,1,9,5,36280,Japan,Kanagawa,Yokohama,ML Engineer,ExaWizards
127,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,13,36232,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
128,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,36195,United States,California,San Diego,Living life,NANOVERSE
129,master,realsleim,https://www.kaggle.com/realsleim,3,2,3,36054,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
130,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,6,8,35842,Japan,Chiba,Kashiwa,Engineer,TURING Inc.
131,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,22,10,35798,Russia,UNKOWN,Moscow,Data Science,Moscow State University
132,expert,Shuntaro Tanaka,https://www.kaggle.com/shuntarotanaka,0,9,5,35755,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
133,master,datasaurus,https://www.kaggle.com/anjum48,4,10,0,35471,United Kingdom,England,London,UNKOWN,UNKOWN
134,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,35206,United States,Arizona,Chandler,engineer,int
135,master,sugghi,https://www.kaggle.com/sugghi,1,2,3,35066,Japan,Ibaraki,Ibaraki,solid state chemist,a material company
136,master,hirune924,https://www.kaggle.com/hirune924,4,8,2,35057,Japan,Kanagawa,Yokohama,Researcher,NSSOL
137,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,35003,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
138,master,shajiayu,https://www.kaggle.com/shajiayu,1,6,1,34545,China,Beijing,Beijing,UNKOWN,UNKOWN
139,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,34468,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
140,grandmaster,bird,https://www.kaggle.com/whitebird,6,9,1,34427,China,Zhejiang,Hangzhou,Engineer,10jqka
141,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,34245,India,Kerala,Malappuram,Deep Learning Intern,NVIDIA
142,master,XIUQI,https://www.kaggle.com/xiuqi0,2,2,0,34125,China,Sichuan,Chengdu,UNKOWN,UNKOWN
143,master,ilovekaggletoo,https://www.kaggle.com/ilovekaggletoo,1,6,2,34112,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
144,master,yabea,https://www.kaggle.com/yukia18,3,7,2,33904,Japan,Tokyo,Tokyo,Data Scientist,Tokyo
145,expert,Kamal Das,https://www.kaggle.com/kmldas,0,2,4,33881,India,Karnataka,Bengaluru,Learning,Everywhere
146,master,Akio Saito,https://www.kaggle.com/saitodevel01,4,0,1,33805,Japan,Hyogo,Amagasaki,Control Systems Engineer,Mitsubishi Electric
147,grandmaster,He,https://www.kaggle.com/hesene,5,2,1,33658,China,Beijing,Beijing,Engineer,None
148,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,33650,United States,Iowa,Ames,UNKOWN,UNKOWN
149,master,Manyu Li,https://www.kaggle.com/manyuli,1,3,0,33579,China,Jiangxi,Nanchang,Undergraduates,NCU
150,master,Hongwei Zhang,https://www.kaggle.com/hongweizhang,3,2,1,33545,Japan,Tokyo,Tokyo,Senior Machine Learning Engineer,LINE corp.
151,master,Alvor,https://www.kaggle.com/allvor,4,17,5,33365,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
152,master,Ynot,https://www.kaggle.com/songwonho,7,9,2,33158,South Korea,Gyeonggi-do,Suwon-si,AI Research Engineer,UPSTAGE AI
153,grandmaster,Yauhen Babakhin,https://www.kaggle.com/ybabakhin,10,4,6,33112,Czechia,Prague,Prague,Senior Data Scientist,H2O.ai
154,master,Ethan,https://www.kaggle.com/chenxin1991,4,6,3,33073,China,Guangdong Province,Guangzhou,Senior Data mining,Netease
155,master,Udbhav Bamba,https://www.kaggle.com/ubamba98,3,5,2,33010,India,Jharkhand,Dhanbad,UNKOWN,UNKOWN
156,expert,Ilya Elenik,https://www.kaggle.com/ielenik,2,0,0,32995,Russia,UNKOWN,Moscow,Software enginer,MDO
157,master,🐢 Jun Koda,https://www.kaggle.com/junkoda,3,3,2,32908,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
158,master,Nathaniel Maddux,https://www.kaggle.com/nathanrm,2,1,0,32867,United States,Colorado,Boulder,Physicist and Data Scientist,Maddux Institute for Advanced Daydreaming
159,master,steubk,https://www.kaggle.com/steubk,2,13,11,32665,Italy,Lazio,Rome,data analyst,softlab
160,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,32642,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
161,master,digimagi,https://www.kaggle.com/digimagi,1,3,7,32623,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
162,expert,kojimar,https://www.kaggle.com/kojimar,0,5,9,32519,Japan,Tokyo,Tokyo,Occupation,Organization
163,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,39,23,32492,Norway,Rogaland,Stavanger,AutoTrain,Hugging Face
164,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,16,32490,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
165,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,7,10,32490,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
166,master,Givan,https://www.kaggle.com/marbury,2,7,4,32450,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
167,master,Gilles Vandewiele,https://www.kaggle.com/group16,5,3,2,32445,Belgium,Flanders,Ghent,Postdoc,Ghent University
168,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,32190,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
169,grandmaster,Silogram,https://www.kaggle.com/psilogram,17,33,12,31951,Switzerland,Zurich,Zürich,Freelance data scientist,Self-employed
170,master,yu4u,https://www.kaggle.com/ren4yu,4,11,2,31837,Japan,Tokyo,Tokyo,Research Engineer,Mobility Technologies
171,grandmaster,kenji,https://www.kaggle.com/knjcode,5,6,0,31676,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
172,grandmaster,Darragh,https://www.kaggle.com/darraghdog,15,11,2,31554,Ireland,County Dublin,Dublin,AI Researcher,DoubleYard
173,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,31409,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
174,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,11,1,31334,Japan,Saitama,Saitama,Engineer,Automotive Industry
175,master,,https://www.kaggle.com/hengck23,5,16,6,31311,Singapore,UNKOWN,UNKOWN,Z by HP Data Science Global Ambassador,UNKOWN
176,grandmaster,toxu,https://www.kaggle.com/tonyxu,7,3,1,31240,China,Jiangsu,Nanjing, Algorithm Engineer,SHEIN
177,master,Costas Voglis,https://www.kaggle.com/voglinio,5,25,10,31192,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
178,master,kkiller,https://www.kaggle.com/kneroma,2,9,8,30998,France,Île-de-France,Paris,Data Scientist,UNKOWN
179,master,CroDoc,https://www.kaggle.com/crodoc,2,6,0,30889,Croatia,UNKOWN,Zagreb,Computer Scientist & Medical Doctor,UNKOWN
180,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,11,1,0,30835,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
181,expert,*.*,https://www.kaggle.com/piupiupiu,2,0,1,30757,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
182,master,Sergey Bryansky,https://www.kaggle.com/sggpls,5,11,7,30743,Russia,UNKOWN,Moscow,Data 💪Wrestler,void*
183,master,T0m,https://www.kaggle.com/tomyanabe,2,5,0,30575,Japan,Tokyo,Tokyo,Data Scientist,DeNA
184,master,Ilia Larchenko,https://www.kaggle.com/ilialar,1,15,9,30411,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
185,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,30356,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
186,master,Camaro,https://www.kaggle.com/bamps53,3,11,1,30321,Japan,Osaka,Osaka,ML Engineer,manufacturing company
187,master,Youri Matiounine,https://www.kaggle.com/ymatioun,2,8,1,30321,United States,New York,White Plains,Actuary,New York Life Ins Co
188,expert,c++,https://www.kaggle.com/abbccaabb,0,6,10,30240,Japan,Ibaraki,Sakuragawa,a,a
189,master,Q. S.,https://www.kaggle.com/jerryqisun,2,5,4,30120,Australia,Western Australia,Perth,UNKOWN,UNKOWN
190,expert,kaggler,https://www.kaggle.com/deepkim,0,11,4,30113,South Korea,Gyeonggi-do,Gwacheon-si,Kaggler,None
191,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,4,5,29936,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
192,master,Sirius,https://www.kaggle.com/trushk,2,9,3,29896,United States,California,Santa Clara,Senior Data Scientist,H2O.ai
193,master,aDg4b,https://www.kaggle.com/egrehbbt,2,3,2,29851,UNKOWN,UNKOWN,UNKOWN,Developer,UNKOWN
194,master,Sergei Chudov,https://www.kaggle.com/sergeichudov,3,3,1,29753,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
195,master,YumeNeko,https://www.kaggle.com/kashiwaba,1,2,0,29610,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
196,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,7,17,9,29596,United States,Hawaii,Honolulu,Data Scientist,Shifted Energy
197,master,Leo Lu,https://www.kaggle.com/leolu1998,2,6,4,29543,China,Jiangsu,Suzhou,Student,China
198,grandmaster,lyakaap,https://www.kaggle.com/lyakaap,8,4,4,29403,Japan,Tokyo,Tokyo,Data Scientist,DeNA
199,grandmaster,R Guo,https://www.kaggle.com/rguo97,5,7,1,29359,United States,Michigan,Ann Arbor,Student,Umich
200,grandmaster,0ct0pus,https://www.kaggle.com/qiaoshiji,7,10,10,29317,China,Beijing,Beijing,LOOK,YOU
201,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,9,11,29314,South Korea,Seoul,Seoul,Builder,PseudoLab
202,master,Rib~,https://www.kaggle.com/dc5e964768ef56302a32,2,2,2,29169,,,,UNKOWN,
203,grandmaster,Khoi Nguyen,https://www.kaggle.com/suicaokhoailang,5,3,2,29005,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Phụ Hồ,Zalo
