rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
29,grandmaster,SRK,https://www.kaggle.com/sudalairajkumar,29,13,20,1247,India,Tamil Nadu,Chennai,Data Scientist,UNKOWN
30,grandmaster,Ruchi Bhatia,https://www.kaggle.com/ruchi798,17,2,0,1227,India,Maharashtra,Mumbai,Data Science Global Ambassador,HP & NVIDIA
31,grandmaster,Kostiantyn Isaienkov,https://www.kaggle.com/isaienkov,19,9,22,1219,Ukraine,Kharkiv Oblast,Kharkiv,Data Science Engineer,Quantum
32,grandmaster,AndresHG,https://www.kaggle.com/andreshg,16,6,1,1193,Spain,Community of Madrid,Madrid,Data Scientist,CoverWallet
33,grandmaster,Aleksey Bilogur,https://www.kaggle.com/residentmario,15,15,41,1169,United States,New York,New York,Person,spell.ml
34,grandmaster,Rachael Tatman,https://www.kaggle.com/rtatman,31,27,61,1136,United States,Washington,Seattle,Data Scientist,Kaggle
35,grandmaster,Yirun Zhang,https://www.kaggle.com/gogo827jz,17,11,14,1121,United Kingdom,England,London, PhD in Telecommunications,King's College London
36,master,Gunes Evitan,https://www.kaggle.com/gunesevitan,9,6,9,1119,Turkey,Ankara,Ankara,Data Scientist,Orientis/Algomedicus
37,grandmaster,corochann,https://www.kaggle.com/corochann,17,5,10,1073,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
38,grandmaster,Iafoss,https://www.kaggle.com/iafoss,19,2,8,1055,United States,Maryland,Gaithersburg,Research Scientist,IAI
39,grandmaster,Shivam Bansal,https://www.kaggle.com/shivamb,25,11,20,1021,Singapore,UNKOWN,Singapore,Data Science,H2O.ai
40,expert,Yassine Ghouzam,https://www.kaggle.com/yassineghouzam,3,1,2,1010,France,Île-de-France,Paris,Looking for opportunities,Life Science machine learning
41,grandmaster,Tarun Paparaju,https://www.kaggle.com/tarunpaparaju,18,6,10,990,United States,Massachusetts,Westford,CS undergrad,UMass Amherst
42,grandmaster,Sharlto Cope,https://www.kaggle.com/dwin183287,15,2,0,989,Indonesia,Jakarta,Jakarta,a learner,heart
43,grandmaster,Shahules,https://www.kaggle.com/shahules,15,7,9,986,India,Kerala,Kochi,Data Scientist,XXXX
44,expert,Tensor Girl,https://www.kaggle.com/usharengaraju,7,1,0,983,India,Karnataka,Bengaluru,Nobody,Nowhere
45,grandmaster,Peter,https://www.kaggle.com/pestipeti,18,15,7,956,Hungary,UNKOWN,Budapest,"\,,/ (^_^)",(-(-_(-_-)_-)-)
46,grandmaster,Laura Fink,https://www.kaggle.com/allunia,18,6,4,955,Germany,North Rhine-Westphalia,Cologne,Data Scientist,Micromata
47,grandmaster,DimitreOliveira,https://www.kaggle.com/dimitreoliveira,15,12,22,947,Brazil,State of Paraíba,Campina Grande,ML Engineer | Google Dev. Expert on ML,Intuition Machines
48,master,Fares Sayah,https://www.kaggle.com/faressayah,10,18,17,941,Algeria,Sétif Province,Setif,_Freelance_Data_Scientist,_____
49,master,kkiller,https://www.kaggle.com/kneroma,7,15,8,930,France,Île-de-France,Paris,Data Scientist,UNKOWN
50,grandmaster,Konstantin Yakovlev,https://www.kaggle.com/kyakovlev,17,13,11,926,Portugal,Lisbon,Cascais,PM,__self__
51,master,Leonie,https://www.kaggle.com/iamleonie,10,7,7,897,Germany,Hesse,Frankfurt,Technical Project Lead,Automotive Industry
52,grandmaster,Janio Martinez Bachmann,https://www.kaggle.com/janiobachmann,15,3,1,887,Germany,Hesse,Frankfurt,Business Analyst,Google
53,master,Ertuğrul Demir,https://www.kaggle.com/datafan07,13,3,5,885,Turkey,İstanbul,İstanbul,Human being,Earth
54,master,BIZEN,https://www.kaggle.com/hiro5299834,4,11,7,861,Japan,Okayama,Bizen,Potter,HOME
55,master,Heroseo,https://www.kaggle.com/piantic,8,9,11,856,South Korea,Seoul,Seoul,Data Scientist,nowhere
56,master,Theo Viel,https://www.kaggle.com/theoviel,9,16,9,836,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
57,master,R. Zosimov,https://www.kaggle.com/hijest,4,15,10,798,Russia,UNKOWN,Moscow,Follower,dspyt
58,master,BEXGBoost,https://www.kaggle.com/bextuychiev,9,5,7,791,Uzbekistan,Andijan region,Andijan,Author,Towards Data Science
59,master,Awsaf,https://www.kaggle.com/awsaf49,9,6,10,790,Bangladesh,Chittagong Division,Chattogram,Student,UNKOWN
60,grandmaster,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,15,9,15,788,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd
61,master,Tanay Mehta,https://www.kaggle.com/heyytanay,6,15,28,785,India,Rajasthan,Jaipur,Applied Research Intern,NVIDIA
62,master,Ayush Thakur,https://www.kaggle.com/ayuraj,6,10,16,770,India,West Bengal,Kolkata,Machine Learning Engineer,Weights and Biases
63,grandmaster,Anisotropic,https://www.kaggle.com/arthurtok,16,4,3,767,United Kingdom,England,London,Data Scientist,Barclays DASA
64,grandmaster,Yury Kashnitsky,https://www.kaggle.com/kashnitsky,16,16,28,757,Netherlands,North Holland,Amsterdam,Senior Machine Learning Scientist,Elsevier
65,master,Alexander Ryzhkov,https://www.kaggle.com/alexryzhkov,7,6,17,748,Russia,UNKOWN,Moscow,Head of AutoML Team,Sber AI Lab
66,master,Pavan Sanagapati,https://www.kaggle.com/pavansanagapati,9,2,10,730,India,Karnataka,Bengaluru,General Manager -Market Data Analytics,Philips India Ltd
67,master,Trigram,https://www.kaggle.com/nxrprime,6,9,29,729,India,Karnataka,Bengaluru,We partake,a joyous amount of tomfoolery
68,master,ilovescience,https://www.kaggle.com/tanlikesmath,10,9,14,727,United States,California,Sacramento,PhD candidate,UC Davis
69,master,Karnika Kapoor,https://www.kaggle.com/karnikakapoor,12,1,1,722,India,Delhi,Delhi,ML Enthusiast,Earth
70,master,Tawara,https://www.kaggle.com/ttahara,7,12,9,718,Japan,Kanagawa,Yokohama,Research & Development Engineer,a JTC
71,expert,Serigne,https://www.kaggle.com/serigne,2,1,3,700,France,Île-de-France,Paris,Quant Data Scientist,UNKOWN
72,master,Thomas Konstantin,https://www.kaggle.com/thomaskonstantin,6,15,28,686,Israel,Tel Aviv District,Tel Aviv-Yafo,Data Scientist,Altooro
73,master,Tarek Hamdi,https://www.kaggle.com/hamditarek,11,8,17,683,Finland,UNKOWN,Helsinki,Data Scientist,Huawei
74,master,Brenda N,https://www.kaggle.com/brendan45774,5,14,1,681,United States,Florida,Florida City,A girl,BörkaPanda
75,expert,Gaurav Dutta,https://www.kaggle.com/gauravduttakiit,0,2,57,669,India,Telangana,Hyderabad,QA Tester,Accenture
76,master,Tanishq Gautam,https://www.kaggle.com/ligtfeather,9,8,7,666,United States,Illinois,Chicago,Graduate Student,Illinois Tech
77,grandmaster,Mobassir,https://www.kaggle.com/mobassir,18,5,7,665,Bangladesh,Dhaka Division,Dhaka,Interested in computer vision for biomedical imaging,kaggle
78,master,Michal Bogacz,https://www.kaggle.com/michau96,9,12,8,657,Poland,Pomeranian Voivodeship,Gdańsk,Data Scientist,PwC
79,master,Ekrem Bayar,https://www.kaggle.com/ekrembayar,12,7,16,648,Turkey,Istanbul,İstanbul,Data Scientist,SabancıDx
80,master,Erik Bruin,https://www.kaggle.com/erikbruin,13,2,0,640,Netherlands,North Holland,Amsterdam,Data Scientist,xxx
81,grandmaster,Leonardo Ferreira,https://www.kaggle.com/kabure,17,10,15,639,Brazil,State of São Paulo,São Paulo,Data Scientist Consultant,trich.ai & Upwork.com
82,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,4,9,10,636,Poland,Masovian Voivodeship,Warsaw,Data Science,P&G
83,master,JeongBin Park,https://www.kaggle.com/jeongbinpark,2,15,24,636,South Korea,Incheon,Incheon,Undergraduate,Sejong University
84,master,Murilão,https://www.kaggle.com/upadorprofzs,9,1,0,635,Brazil,State of Rio Grande do Sul,Rio Grande,AI,HEALTH
85,master,katsu1110,https://www.kaggle.com/code1110,5,8,33,631,Japan,Tokyo,Tokyo,sitting on a chair,home
86,master,Darien Schettler,https://www.kaggle.com/dschettler8845,4,9,14,625,Canada,Ontario,Waterloo,Senior Machine Learning Engineer & Principal Applied Researcher,Quantiphi Inc
87,master,Abhinand,https://www.kaggle.com/abhinand05,6,6,0,617,India,Tamil Nadu,Coimbatore,Principal AI Engineer,QpiCloud
88,expert,Lucas Morin,https://www.kaggle.com/lucasmorin,6,3,9,617,France,Île-de-France,Paris,ML Engineer - Corporate Credit Risk,-
89,grandmaster,JohnM,https://www.kaggle.com/jpmiller,15,8,15,611,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
90,master,YuyaYamamoto,https://www.kaggle.com/nejumi,4,9,16,609,Japan,Tokyo,Tokyo,hoge,hoge
91,master,Giba,https://www.kaggle.com/titericz,12,18,22,608,Brazil,State of Paraná,Curitiba,RAPIDS,NVIDIA
92,master,Ahmet Erdem,https://www.kaggle.com/aerdem4,7,14,16,584,Turkey,Kocaeli,Karamürsel,Machine Learning,NVIDIA
93,master,Maunish dave,https://www.kaggle.com/maunish,5,6,9,578,India,Gujarat,Vadodara,Nothing ,Nowhere
94,master,φµ,https://www.kaggle.com/frankmollard,10,12,14,569,Germany,Hesse,Frankfurt,Machine Learning Engineer,Infraserv Höchst
95,expert,sin,https://www.kaggle.com/underwearfitting,6,2,5,568,United States,California,San Diego,UNKOWN,UNKOWN
96,expert,Kaggle Kerneler,https://www.kaggle.com/kerneler,0,1,4,566,United States,California,Sunnyvale,UNKOWN,Kaggle
97,master,mugen88,https://www.kaggle.com/mugentk,3,11,16,565,Japan,Osaka,Osaka,Data Scientist,JTC
98,master,Ammar Alhaj Ali,https://www.kaggle.com/ammarnassanalhajali,5,5,13,565,Kuwait,Hawalli Governorate,Hawally,Phd Student,Tomas bata university in zlín
99,master,Will Koehrsen,https://www.kaggle.com/willkoehrsen,9,6,2,563,United States,Massachusetts,Boston,Data Scientist,Feature Labs
100,master,Sreevishnu Damodaran,https://www.kaggle.com/sreevishnudamodaran,6,6,2,561,India,Kerala,Kochi,Data Scientist,TCS
101,master,Puru Behl,https://www.kaggle.com/accountstatus,2,14,39,560,India,Delhi,Delhi,Student,Northcap University
102,expert,Chris X,https://www.kaggle.com/docxian,0,4,85,559,Germany,Bavaria,Munich,Data Scientist,Home
103,master,Qishen Ha,https://www.kaggle.com/haqishen,10,6,0,556,Japan,Tokyo,Tokyo,Machine Learning Engineer,LINE corp.
104,grandmaster,Nanashi,https://www.kaggle.com/jesucristo,17,5,0,554,United Kingdom,England,London,Alchemist ,Kaggle
105,master,Caesar Lupum,https://www.kaggle.com/caesarlupum,8,7,37,553,Brazil,State of Ceará,Fortaleza,Data Scientist,Datarisk
106,expert,Kun Hao Yeh,https://www.kaggle.com/khyeh0719,4,5,3,549,Taiwan,UNKOWN,Hsinchu,Data Scientist,H2O.ai
107,expert,stpete_ishii,https://www.kaggle.com/stpeteishii,0,1,21,543,Japan,Hyogo,Kobe,Engineer,TZ TECHNO
108,master,Somayyeh Gholami,https://www.kaggle.com/somayyehgholami,6,4,3,532,Belgium,Brussels,Brussels,Student of Health Data Science(Ms),VUB university
109,master,Alin Cijov,https://www.kaggle.com/alincijov,8,3,40,528,Canada,Quebec,Montreal,Machine Learning Engineer,work
110,master,Luca Massaron,https://www.kaggle.com/lucamassaron,4,6,15,526,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
111,expert,Jiashen Liu,https://www.kaggle.com/jiashenliu,1,1,14,525,Netherlands,North Holland,Amsterdam,Data Scientist,Optiver
112,master,Nitesh Yadav,https://www.kaggle.com/niteshyadav3103,4,10,1,524,India,Rajasthan,Neemrana,Student,JECRC University 
113,master,Alexander Teplyuk,https://www.kaggle.com/ateplyuk,10,18,24,523,Russia,UNKOWN,Moscow,IT Architect,-
114,master,Andrey Shtrauss,https://www.kaggle.com/shtrausslearning,4,11,2,522,Russia,Chelyabinsk Oblast,Chelyabinsk,Aerodynamicist,Company
115,master,yone-moto,https://www.kaggle.com/tyonemoto,0,16,7,518,Japan,Osaka,Ikeda,Engineer,JTC
116,master,Ashwini Swain,https://www.kaggle.com/ash316,8,9,6,514,India,Maharashtra,Mumbai,DevOps Engineer,Recko
117,expert,Hamza,https://www.kaggle.com/hamzaghanmi,4,5,8,513,Tunisia,Bizerte,Bizerte,Computer Science Engineer,.
118,master,Debarshi Chanda,https://www.kaggle.com/debarshichanda,4,11,9,513,India,Maharashtra,Navi Mumbai,Student,IIT Guwahati
119,master,Vahideh Dashti,https://www.kaggle.com/vahidehdashti,7,7,0,510,Iran,Yazd Province,Yazd,Data Analyst,Filoger
120,master,Dmitry Uarov,https://www.kaggle.com/dmitryuarov,2,13,7,510,Russia,UNKOWN,Moscow,Data Analyst,"LCC ""Дефанс Трейд"""
121,master,Siti Khotijah,https://www.kaggle.com/khotijahs1,2,11,37,508,Indonesia,West Java,Bandung,Hackathon Hunter,Kaggle
122,expert,Maxim Kazantsev,https://www.kaggle.com/maximkazantsev,6,1,13,502,Russia,UNKOWN,Saint Petersburg,ML learner,Home
123,master,raddar,https://www.kaggle.com/raddar,9,11,9,491,Lithuania,Vilnius County,Vilnius,Co-Founder & Data Scientist,oxipit.ai
124,grandmaster,Dieter,https://www.kaggle.com/christofhenkel,17,7,5,491,Germany,Bavaria,Munich,Deep Learning Data Scientist,Nvidia
125,master,Nayu.T.S.,https://www.kaggle.com/nayuts,3,7,28,487,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
126,master,Siddharth Yadav,https://www.kaggle.com/thebrownviking20,5,7,9,483,India,Haryana,Gurugram,Student,"The NorthCap University, Gurugram"
127,expert,Alien,https://www.kaggle.com/h053473666,5,2,11,480,Taiwan,UNKOWN,Taipei,None,None
128,master,K Scott Mader,https://www.kaggle.com/kmader,12,17,66,478,United States,Oregon,Portland,Machine Learning Engineer,UNKOWN
129,grandmaster,Firat Gonen,https://www.kaggle.com/frtgnn,16,4,3,473,Turkey,İstanbul,İstanbul,Head of Data Science & Analytics,GETIR
130,master,Salman Ibne Eunus,https://www.kaggle.com/salmaneunus,1,15,33,473,Bangladesh,Dhaka Division,Dhaka,Bachelor of Science in Computer science,Brac University
131,master,Konrad Banachewicz,https://www.kaggle.com/konradb,5,12,26,472,Netherlands,North Holland,Haarlem,I interrogate data for a living,TNG Quant Consultancy
132,master,Remek Kinas,https://www.kaggle.com/remekkinas,2,15,0,470,Poland,Masovian Voivodeship,Warsaw,CEO,ai5
133,expert,Jun Hyeok Park,https://www.kaggle.com/junhyeok99,2,6,13,468,South Korea,Busan,Busan,Nerd,Korea
134,master,salah sammari,https://www.kaggle.com/midouazerty,0,11,29,467,Tunisia,Mahdia,Mahdia,computer engineering student,Esprim's
135,master,Manav,https://www.kaggle.com/manabendrarout,3,7,14,466,India,Uttar Pradesh,Noida,Data Scientist,Optum
136,master,Fahad Mehfooz,https://www.kaggle.com/fahadmehfoooz,4,7,2,464,India,Delhi,Delhi,Software Engineer,TCS
137,master,David Roberts,https://www.kaggle.com/davidbroberts,2,9,12,455,United States,West Virginia,Gassaway,Software engineer,UNKOWN
138,master,Ulrich G.,https://www.kaggle.com/ulrich07,4,8,8,451,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
139,master,NAIN,https://www.kaggle.com/aakashnain,3,17,20,447,India,Delhi,New Delhi,Senior Data Scientist,H2O.ai
140,master,Roman,https://www.kaggle.com/nroman,7,7,3,442,Russia,UNKOWN,Saint Petersburg,Data Scientist,okko.tv
141,expert,Geir Drange,https://www.kaggle.com/mistag,3,3,15,440,Norway,Oslo,Oslo,Engineer,Individual
142,master,Fellipe Gomes,https://www.kaggle.com/gomes555,0,13,32,439,Brazil,State of Rio de Janeiro,Rio de Janeiro,Data Scientist,Accenture
143,master,Iman Jowkar,https://www.kaggle.com/imanjowkar,0,12,21,437,Afghanistan,Bamyan,Iraq,Data Analysts,UNKOWN
144,master,Yash Patel,https://www.kaggle.com/ysthehurricane,0,13,9,437,India,Gujarat,Surat,Data Scientist and AI researcher,Ysthehurricane
145,expert,Josh,https://www.kaggle.com/joshuaswords,5,3,8,436,United States,New York,New York,Data Science Engineer,AWS
146,master,Welf Crozzo,https://www.kaggle.com/miklgr500,5,10,22,435,Belarus,Minsk Region,Minsk,Machine Learning Engineer,UNKOWN
147,master,Sohom Majumder,https://www.kaggle.com/sohommajumder21,0,10,24,435,India,West Bengal,Kolkata,"M.Sc, MBA(Business Analytics)",West Bengal university of Technology
148,master,Yue Sun,https://www.kaggle.com/yus002,2,11,13,435,United States,Illinois,Chicago,DS student,Uchi
149,expert,Bhuvan Chennoju,https://www.kaggle.com/bhuvanchennoju,7,1,0,426,United States,Missouri,Kansas City,Graduate Student,"University of Missouri, Kansas City"
150,master,Kaan BOKE,https://www.kaggle.com/kaanboke,0,11,8,425,Finland,UNKOWN,Helsinki,Data Scientist & Researcher,UNKOWN
151,master,des,https://www.kaggle.com/desalegngeb,3,9,5,423,Netherlands,Gelderland,Arnhem,DS MOOC'er,OpenSource
152,master,Hongnan G,https://www.kaggle.com/reighns,7,7,2,420,Singapore,UNKOWN,Singapore,"ML Engineer, Business Analyst",Singapore
153,master,Maksym Shkliarevskyi,https://www.kaggle.com/maksymshkliarevskyi,3,7,10,418,Ukraine,Kharkiv Oblast,Kharkiv,PhD | Researcher,LPBPS
154,master,Madhan Chandrasekharan,https://www.kaggle.com/gcmadhan,2,10,14,417,India,Tamil Nadu,Chennai,Data Analyst,Tek Systems
155,expert,Baris Dincer,https://www.kaggle.com/brsdincer,0,1,32,416,Turkey,İstanbul,İstanbul,# Researcher & Founder,International Space Science And Climate Observation Initiative 
156,expert,OnePunchMan,https://www.kaggle.com/shivansh002,4,2,8,409,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
157,master,Paulo Pinto,https://www.kaggle.com/paulorzp,11,16,30,406,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
158,master,Siddhartha,https://www.kaggle.com/meaninglesslives,11,11,12,406,Singapore,UNKOWN,Singapore,Machine Learning Engineer,UNKOWN
159,master,Anshi Gupta,https://www.kaggle.com/anshigupta01,7,4,0,406,India,Rajasthan,Jaipur,B.Tech Student,Jecrc University
160,master,Tucker Arrants,https://www.kaggle.com/tuckerarrants,2,12,8,404,United States,Florida,Tampa,Data Scientist,Z by HP
161,expert,Mark Wijkhuizen,https://www.kaggle.com/markwijkhuizen,4,4,6,398,Netherlands,Gelderland,Nijmegen,Student,Radboud University
162,grandmaster,kxx,https://www.kaggle.com/kailex,16,5,6,397,UNKOWN,UNKOWN,UNKOWN,PhD,UNKOWN
163,grandmaster,olivier,https://www.kaggle.com/ogrellier,17,10,9,395,France,Brittany,Quimper,Data Scientist,H2O.ai
164,master,CPMP,https://www.kaggle.com/cpmpml,13,5,16,392,France,UNKOWN,UNKOWN,RAPIDS and deep learning,NVIDIA
165,master,ratan rohith,https://www.kaggle.com/ratan123,12,3,0,392,India,Andhra Pradesh,Visakhapatnam,Student,GVPCOE
166,master,Ashish Gupta,https://www.kaggle.com/roydatascience,12,8,22,389,Canada,Ontario,Toronto,Data Scientist,Scotiabank
167,master,T88,https://www.kaggle.com/t88take,4,6,4,389,Japan,Osaka,Osaka,Data Scientist,Panasonic Information Systems
168,master,Rohit Singh,https://www.kaggle.com/rohitsingh9990,6,7,10,383,India,Maharashtra,Pune,Data Scientist,PVKL Tech Services Pvt. Ltd.
169,master,Francois Lemarchand,https://www.kaggle.com/frlemarchand,4,6,5,382,United Kingdom,England,London,Senior Data Scientist,NHSx
170,master,Ibtesam Ahmed,https://www.kaggle.com/ibtesama,4,7,3,381,India,Maharashtra,Mumbai,Data Scientist,Rebel Foods
171,master,NowYSM,https://www.kaggle.com/ashishpatel26,5,20,59,380,India,Gujarat,Ahmedabad,Data Scientist,Softweb Solution | Member[Ods.ai]
172,expert,Jeong-Yoon Lee,https://www.kaggle.com/jeongyoonlee,3,4,13,376,United States,California,Los Angeles,Sr. Research Scientist,Netflix
173,master,Aryan Tiwari,https://www.kaggle.com/aryantiwari123,1,10,9,374,India,Rajasthan,Jaipur,B.Tech Student (CS),SRM UNIVERSITY
174,master,Kaito,https://www.kaggle.com/japandata509,2,8,3,373,Japan,Tokyo,Tokyo,University Student and Job Seeker,UNKOWN
175,master,Moore,https://www.kaggle.com/imoore,3,10,11,373,Russia,UNKOWN,Moscow,Data scientist,Kertoft
176,master,Kunaal Naik,https://www.kaggle.com/funxexcel,3,9,8,372,India,Karnataka,Bengaluru,Sr Data Scientist ,Dell
177,master,Aleksandra Deis,https://www.kaggle.com/aleksandradeis,7,5,13,370,United States,California,Sunnyvale,Data Scientist,Collabera
178,master,Faisal Qureshi,https://www.kaggle.com/mfaisalqureshi,1,13,1,369,Pakistan,Sindh,Karachi,Learner,Home
179,expert,tensor choko,https://www.kaggle.com/tensorchoko,0,8,14,368,Japan,Kanagawa,Kawasaki,UNKOWN,UNKOWN
180,master,Anandhu H,https://www.kaggle.com/anandhuh,1,12,1,368,India,Kerala,Varkala,M.Sc Data Science Student,University of Kerala
181,master,PAVAN KUMAR D,https://www.kaggle.com/mragpavank,0,16,2,366,India,Karnataka,Bengaluru,Data services consultant,SAP Ariba
182,expert,Amy Jang,https://www.kaggle.com/amyjang,3,2,7,366,United States,California,Fullerton,Software Engineering Intern,Google (TensorFlow)
183,master,Ken Miller,https://www.kaggle.com/mlconsult,1,10,11,363,United States,Tennessee,Knoxville,Partner & Chief AI Engineer,Erskine Law
184,master,Pranjal Verma,https://www.kaggle.com/pranjalverma08,3,9,0,363,India,Rajasthan,Kota,Student,IIT Guwahati
185,expert,kushal Agrawal,https://www.kaggle.com/kushal1506,7,2,3,361,India,Uttar Pradesh,Lucknow,Student,Institute of Engineering and Technology 
186,expert,Lindada,https://www.kaggle.com/a763337092,6,0,5,359,China,Beijing,Beijing,Master degree graduates,Tsinghua University
187,expert,Jonas Paluci Barbosa,https://www.kaggle.com/jonaspalucibarbosa,1,5,17,359,Brazil,State of Espírito Santo,Vitoria,UNKOWN,UNKOWN
188,expert,Takoi,https://www.kaggle.com/takoihiraokazu,2,6,8,358,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
189,master,Sercan Yeşilöz,https://www.kaggle.com/sercanyesiloz,1,11,5,356,Turkey,İstanbul,İstanbul,Data Scientist Candidate,UNKOWN
190,master,Vipin Kumar,https://www.kaggle.com/vipin20,3,8,4,356,India,Uttar Pradesh,Bareilly,Student,Galgotias College of engineering Noida
191,expert,Ishan Dutta,https://www.kaggle.com/ishandutta,2,7,6,355,India,Maharashtra,Pune,Deep Learning Intern,NVIDIA
192,expert,Ilia Larchenko,https://www.kaggle.com/ilialar,6,2,3,352,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
193,master,Nagesh Singh Chauhan,https://www.kaggle.com/nageshsingh,2,10,16,352,India,Telangana,Hyderabad,Data Specialist,AIS(Applied Information Sciences)
194,expert,mysar ahmad bhat,https://www.kaggle.com/mysarahmadbhat,1,8,8,350,India,Telangana,Hyderabad,student,ptu
195,master,James Trotman,https://www.kaggle.com/jtrotman,1,11,26,347,United Kingdom,England,UNKOWN,UNKOWN,UNKOWN
196,expert,nvnn,https://www.kaggle.com/nvnnghia,4,2,4,346,Vietnam,Da Nang,Da Nang,UNKOWN,UNKOWN
197,master,Henrique Mendonça,https://www.kaggle.com/hmendonca,13,6,7,343,Brazil,State of São Paulo,Franca,CTO,BB Data
198,grandmaster,Xavier,https://www.kaggle.com/xvivancos,15,2,0,340,Spain,Catalonia,Barcelona,Data Science enthusiast,UNKOWN
199,master,Wojtek Rosa,https://www.kaggle.com/wrrosa,4,6,6,340,Poland,Lublin Voivodeship,Lublin,Assistant,Lublin University Technology
