rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
14,grandmaster,Jeremy Howard,https://www.kaggle.com/jhoward,21,5,2,1607,Australia,Queensland,Brisbane,Founder / Professor,fast.ai / Uni Qld
15,grandmaster,Carl McBride Ellis,https://www.kaggle.com/carlmcbrideellis,18,26,60,1600,Spain,Community of Madrid,Madrid,Independent contractor,remote
16,grandmaster,Darien Schettler,https://www.kaggle.com/dschettler8845,15,15,42,1598,Canada,Ontario,London,Staff Machine Learning Architect,VMWare Inc.
17,grandmaster,Martin Kovacevic Buvinic,https://www.kaggle.com/ragnar123,24,19,12,1495,Chile,Santiago Metropolitan Region,Santiago,Data Scientist,UNKOWN
18,grandmaster,Tensor Girl,https://www.kaggle.com/usharengaraju,21,0,0,1467,India,Karnataka,Bengaluru,Nobody,Nowhere
19,grandmaster,Prashant Banerjee,https://www.kaggle.com/prashant111,33,10,0,1413,India,Haryana,Gurugram,Freelance Data Scientist,UNKOWN
20,grandmaster,chumajin,https://www.kaggle.com/chumajin,19,5,7,1413,Japan,Tokyo,Tokyo,Engineer,Japanese Company
21,grandmaster,Subin An,https://www.kaggle.com/subinium,25,13,43,1387,South Korea,Seoul,Seoul,HCI Lab,Seoul National Univ.
22,grandmaster,Vitalii Mokin,https://www.kaggle.com/vbmokin,20,17,71,1333,Ukraine,Vinnytsia Oblast,Vinnytsia,Professor,Vinnytsia National Technical University
23,grandmaster,torch,https://www.kaggle.com/rhtsingh,15,3,16,1289,India,Uttar Pradesh,Noida,UNKOWN,UNKOWN
24,grandmaster,Andrew Lukyanenko,https://www.kaggle.com/artgor,43,24,24,1287,United Arab Emirates,Dubai,Dubai,Senior Data Scientist,Careem
25,grandmaster,OH SEOK KIM,https://www.kaggle.com/ohseokkim,20,12,5,1285,South Korea,Gyeonggi-do,Hwaseong-si,Software Engineer,Samsung Electronics.
26,grandmaster,Debarshi Chanda,https://www.kaggle.com/debarshichanda,15,15,10,1277,India,Maharashtra,Navi Mumbai,Student,IIT Guwahati
27,grandmaster,Mr_KnowNothing,https://www.kaggle.com/tanulsingh077,17,5,5,1267,United States,California,California City,Applied AI Research Engineer,LevelAI
28,grandmaster,SRK,https://www.kaggle.com/sudalairajkumar,30,15,22,1203,India,Tamil Nadu,Chennai,Head of AI & ML,Growfin.ai
29,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,24,53,164,1150,United States,Indiana,Greencastle,Data Scientist,Nvidia
30,master,Lucas Morin,https://www.kaggle.com/lucasmorin,12,18,23,1147,France,Île-de-France,Paris,ML Engineer - Corporate Credit Risk,UNKOWN
31,grandmaster,xhlulu,https://www.kaggle.com/xhlulu,30,17,38,1141,UNKOWN,UNKOWN,UNKOWN,Please help refugees,donate.unhcr.org
32,grandmaster,Gabriel Preda,https://www.kaggle.com/gpreda,31,29,67,1136,Romania,Bucharest,Bucharest,Data Scientist,Endava
33,master,Gunes Evitan,https://www.kaggle.com/gunesevitan,11,7,14,1127,Turkey,Ankara,Ankara,Data Scientist,Orientis/Algomedicus
34,grandmaster,Yaroslav Isaienkov,https://www.kaggle.com/ihelon,17,3,14,1114,Ukraine,Vinnytsia Oblast,Vinnytsia,Data Scientist,Onseo
35,grandmaster,Vopani,https://www.kaggle.com/rohanrao,18,11,7,1081,India,Karnataka,Bengaluru,Data Scientist,H2O.ai
36,grandmaster,Ammar Alhaj Ali,https://www.kaggle.com/ammarnassanalhajali,15,11,23,1078,Kuwait,Hawalli Governorate,Hawally,AI Researcher,Kuwait
37,grandmaster,Ruchi Bhatia,https://www.kaggle.com/ruchi798,21,3,1,1077,India,Maharashtra,Mumbai,Lead Data Scientist,OpenMined
38,master,Hasan Basri Akçay,https://www.kaggle.com/hasanbasriakcay,13,14,4,1056,Turkey,Antalya,Antalya,EEE,Akdeniz University
39,expert,stpete_ishii,https://www.kaggle.com/stpeteishii,0,2,76,1054,Japan,Hyogo,Kobe,Engineer,TZ TECHNO
40,grandmaster,Heads or Tails,https://www.kaggle.com/headsortails,23,0,0,1040,United States,Massachusetts,Boston,curious,heart
41,grandmaster,Parul Pandey,https://www.kaggle.com/parulpandey,17,18,16,1021,India,Telangana,Hyderabad,ML,Weights & Biases
42,grandmaster,Alexander Ryzhkov,https://www.kaggle.com/alexryzhkov,16,6,21,1012,Russia,UNKOWN,Moscow,Head of AutoML Team,AI Lab
43,grandmaster,Shivam Bansal,https://www.kaggle.com/shivamb,27,11,30,996,Singapore,UNKOWN,Singapore,Senior Data Scientist,H2O.ai
44,grandmaster,Theo Viel,https://www.kaggle.com/theoviel,15,15,10,992,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
45,grandmaster,Leonie,https://www.kaggle.com/iamleonie,16,7,10,989,Germany,Hesse,Frankfurt,Technical Project Lead,Automotive Industry
46,grandmaster,Devlikamov Vlad,https://www.kaggle.com/lordozvlad,15,1,0,970,Russia,Nizhny Novgorod Oblast,Nizhny Novgorod,Lab Assistant,UNN
47,grandmaster,Karnika Kapoor,https://www.kaggle.com/karnikakapoor,15,0,0,954,India,Delhi,Delhi,ML Enthusiast,Earth
48,grandmaster,Rachael Tatman,https://www.kaggle.com/rtatman,33,30,60,943,United States,Washington,Seattle,Data Scientist,Kaggle
49,grandmaster,Ahmet Erdem,https://www.kaggle.com/aerdem4,15,17,20,941,Turkey,İstanbul,İstanbul,NPC,a low-cost simulation
50,grandmaster,Hidehisa Arai,https://www.kaggle.com/hidehisaarai1213,15,4,9,901,Japan,Tokyo,Tokyo,ML Engineer,Recruit Co. Ltd
51,master,Konrad Banachewicz,https://www.kaggle.com/konradb,11,17,33,899,Netherlands,North Holland,Haarlem,I interrogate data for a living,TNG Quant Consultancy
52,grandmaster,tito,https://www.kaggle.com/its7171,17,3,5,892,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
53,expert,Gaurav Dutta,https://www.kaggle.com/gauravduttakiit,0,4,83,884,India,Telangana,Hyderabad, Senior QA Tester,Accenture
54,grandmaster,Aleksey Bilogur,https://www.kaggle.com/residentmario,18,15,48,876,United States,New York,New York,Person,spell.ml
55,master,Luca Massaron,https://www.kaggle.com/lucamassaron,9,11,26,874,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
56,grandmaster,AndresHG,https://www.kaggle.com/andreshg,16,6,2,866,Spain,Community of Madrid,Madrid,Z by HP Global Ambassador and Senior Data Scientist,CoverWallet
57,grandmaster,raddar,https://www.kaggle.com/raddar,15,11,9,854,Lithuania,Vilnius County,Vilnius,Co-Founder & Data Scientist,oxipit.ai
58,grandmaster,Mario Caesar,https://www.kaggle.com/caesarmario,15,3,0,852,Indonesia,Jakarta,Jakarta,Just Nobody on Kaggle,UNKOWN
59,grandmaster,Alex Shonenkov,https://www.kaggle.com/shonenkov,18,5,6,848,United Arab Emirates,Dubai,Dubai,Researcher,UNKOWN
60,master,Fares Sayah,https://www.kaggle.com/faressayah,11,17,17,843,Algeria,Sétif Province,Setif,Data_Scientist,_____
61,grandmaster,Andrey Shtrauss,https://www.kaggle.com/shtrausslearning,17,6,1,836,Russia,UNKOWN,Saint Petersburg,Aerodynamicist/Data Analyst,Company
62,master,ilovescience,https://www.kaggle.com/tanlikesmath,13,10,18,834,United States,California,Sacramento,PhD candidate,UC Davis
63,expert,Yassine Ghouzam,https://www.kaggle.com/yassineghouzam,3,1,2,828,France,Île-de-France,Paris,Looking for opportunities,Life Science machine learning
64,master,ootake,https://www.kaggle.com/ootake,12,10,7,819,Japan,Osaka,Osaka,UNKOWN,UNKOWN
65,grandmaster,Moezilda,https://www.kaggle.com/muhammadahmed68,15,0,0,817,Australia,New South Wales,Sydney,Student,UNKOWN
66,master,ColinMorris,https://www.kaggle.com/colinmorris,10,7,9,812,Canada,Ontario,Toronto,Data Scientist,Kaggle
67,grandmaster,Ertuğrul Demir,https://www.kaggle.com/datafan07,17,2,5,811,Turkey,İstanbul,İstanbul,Human being,Earth
68,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,9,10,13,791,Poland,Masovian Voivodeship,Warsaw,"ML Engineer, Growth",Weights & Biases
69,grandmaster,mugen88,https://www.kaggle.com/mugentk,18,7,14,786,Japan,Osaka,Osaka,Data Scientist,JTC
70,master,BIZEN,https://www.kaggle.com/hiro5299834,4,17,17,783,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
71,grandmaster,Tanay Mehta,https://www.kaggle.com/heyytanay,15,10,31,780,India,Rajasthan,Jaipur,Ex Intern ML,NVIDIA
72,expert,blue7red,https://www.kaggle.com/rhythmcam,0,1,49,769,South Korea,Seoul,Seoul,Full Stack Developer,ETC
73,grandmaster,Yirun Zhang,https://www.kaggle.com/gogo827jz,17,13,14,764,United Kingdom,England,London, PhD in Telecommunications,King's College London
74,master,Kelli Belcher,https://www.kaggle.com/kellibelcher,7,5,1,757,United States,Texas,San Antonio,Data Scientist & Researcher,UNKOWN
75,master,Zahra Amini,https://www.kaggle.com/aminizahra,5,22,10,752,Iran,Kerman Province,Shahrbabak,Data Scientist,My Home
76,grandmaster,Kostiantyn Isaienkov,https://www.kaggle.com/isaienkov,19,10,22,740,Ukraine,Kharkiv Oblast,Kharkiv,Data Science Engineer,Quantum
77,grandmaster,Laura Fink,https://www.kaggle.com/allunia,19,8,4,735,Germany,North Rhine-Westphalia,Cologne,Data Scientist,Micromata
78,master,Slawek Biel,https://www.kaggle.com/slawekbiel,7,7,6,729,Poland,Lesser Poland Voivodeship,Kraków,Unemployed,Home
79,grandmaster,Janio Martinez Bachmann,https://www.kaggle.com/janiobachmann,15,3,1,726,Spain,Catalonia,Barcelona,Data Analyst,Voodoo.io
80,grandmaster,Shahules,https://www.kaggle.com/shahules,15,7,9,724,India,Kerala,Kochi,Data Scientist,XXXX
81,master,Ishan Dutta,https://www.kaggle.com/ishandutta,8,10,9,722,India,Haryana,Gurugram,Machine Learning Engineer,Metadome AI
82,master,Ayush Thakur,https://www.kaggle.com/ayuraj,7,13,27,715,India,West Bengal,Kolkata,Machine Learning Engineer,Weights and Biases
83,grandmaster,Giba,https://www.kaggle.com/titericz,17,18,28,709,Brazil,State of Paraná,Curitiba,RAPIDS,NVIDIA
84,grandmaster,corochann,https://www.kaggle.com/corochann,16,5,10,696,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
85,master,Lonnie,https://www.kaggle.com/lonnieqin,2,9,42,690,China,Guangdong Province,Guangzhou,Senior Software Engineer,UNKOWN
86,master,bexgboost,https://www.kaggle.com/bextuychiev,12,5,5,689,Uzbekistan,Andijan region,Andijan,I teach machine learning through simple words,UNKOWN
87,master,yone-moto,https://www.kaggle.com/tyonemoto,2,24,7,679,Japan,Osaka,Ikeda,Engineer,JTC
88,grandmaster,DimitreOliveira,https://www.kaggle.com/dimitreoliveira,16,12,23,675,Brazil,State of Paraíba,Campina Grande,Google Dev. Expert on ML | ML Engineer,Intuition Machines Inc.
89,master,Hamza,https://www.kaggle.com/hamzaghanmi,8,10,9,670,Tunisia,Bizerte,Bizerte,Computer Science Engineer,.
90,grandmaster,Sharlto Cope,https://www.kaggle.com/dwin183287,15,3,1,669,Indonesia,Jakarta,Jakarta,a learner,heart
91,grandmaster,Peter,https://www.kaggle.com/pestipeti,18,15,7,668,Hungary,UNKOWN,Budapest,"\,,/ (^_^)",(-(-_(-_-)_-)-)
92,grandmaster,Fahad Mehfooz,https://www.kaggle.com/fahadmehfoooz,15,5,0,668,India,Delhi,Delhi,Data Scientist,UnitedHealth Group
93,master,Pavan Sanagapati,https://www.kaggle.com/pavansanagapati,9,3,8,664,India,Karnataka,Bengaluru,General Manager -Market Data Analytics,Philips India Ltd
94,master,JeongBin Park,https://www.kaggle.com/jeongbinpark,5,22,23,663,South Korea,Incheon,Incheon,Undergraduate,Sejong University
95,master,Michal Bogacz,https://www.kaggle.com/michau96,13,15,5,662,Poland,Pomeranian Voivodeship,Gdańsk,Data Scientist,PwC Poland
96,grandmaster,Iafoss,https://www.kaggle.com/iafoss,19,2,9,657,United States,Maryland,Gaithersburg,Research Scientist,IAI
97,master,M. Gagan Chandra,https://www.kaggle.com/gaganmaahi224,3,22,16,654,India,Sikkim,Majitar,Student,Sikkim Manipal institute of technology
98,grandmaster,Yury Kashnitsky,https://www.kaggle.com/kashnitsky,16,18,30,653,Netherlands,North Holland,Amsterdam,Principal Machine Learning Scientist,RELX
99,grandmaster,Erik Bruin,https://www.kaggle.com/erikbruin,15,2,0,652,Netherlands,North Holland,Amsterdam,Data Scientist,xxx
100,grandmaster,Tarun Paparaju,https://www.kaggle.com/tarunpaparaju,17,6,11,642,United States,Massachusetts,Amherst,Computer science undergraduate,UMass Amherst
101,expert,Tetsuya Sasaki,https://www.kaggle.com/sasakitetsuya,0,2,77,631,Japan,Saitama,Saitama,Executive Director,Saitama City Foundation for Business Creation
102,grandmaster,Paulo Pinto,https://www.kaggle.com/paulorzp,15,17,34,619,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
103,grandmaster,Anisotropic,https://www.kaggle.com/arthurtok,16,4,3,616,United Kingdom,England,London,Data Scientist,Barclays DASA
104,grandmaster,Ekrem Bayar,https://www.kaggle.com/ekrembayar,16,4,18,616,Turkey,İstanbul,İstanbul,Data Analyst,Fenerbahçe SK
105,master,Arezoo Dahesh,https://www.kaggle.com/arezoodahesh,10,6,0,609,Iran,Isfahan Province,Isfahan,Data science researcher ,UNKOWN
106,master,˗ˋˏ 𝙍𝙤𝙗𝙞𝙣 ˎˊ˗,https://www.kaggle.com/heyrobin,13,2,0,607,India,Delhi,New Delhi,Chilling,Home 🏠 
107,expert,Serigne,https://www.kaggle.com/serigne,2,1,3,595,France,Île-de-France,Paris,Quant Data Scientist,UNKOWN
108,master,Mohamed Bakrey,https://www.kaggle.com/mohamedbakrey,2,15,50,591,Egypt,Giza Governorate,6th of October City,Data Scientist & Data Analyst,Freelancer
109,master,des.,https://www.kaggle.com/desalegngeb,6,14,10,589,Netherlands,Gelderland,Arnhem,abc,axy
110,grandmaster,Konstantin Yakovlev,https://www.kaggle.com/kyakovlev,17,14,10,583,Portugal,Lisbon,Cascais,Head of DS,JuneHomes
111,master,kkiller,https://www.kaggle.com/kneroma,8,14,8,568,France,Île-de-France,Paris,Data Scientist,UNKOWN
112,master,Manav,https://www.kaggle.com/manabendrarout,6,8,14,562,India,Uttar Pradesh,Noida,Data Scientist,Optum
113,expert,Samuel Cortinhas,https://www.kaggle.com/samuelcortinhas,4,4,24,561,United Kingdom,England,Cambridge,UNKOWN,UNKOWN
114,expert,Chris X,https://www.kaggle.com/docxian,0,8,107,556,Germany,Bavaria,Munich,Data Scientist,Home
115,master,Brenda N,https://www.kaggle.com/brendan45774,9,11,0,556,United States,Florida,Florida City,A girl,BörkaPanda
116,master,Heroseo,https://www.kaggle.com/piantic,9,8,12,556,South Korea,Seoul,Seoul,Data Scientist,no where
117,master,radmirkaz,https://www.kaggle.com/hijest,9,11,10,545,United States,North Carolina,Charlotte,MLE,Tochka Bank
118,master,Tarek Hamdi,https://www.kaggle.com/hamditarek,12,9,22,540,Finland,UNKOWN,Helsinki,Data Scientist,Huawei
119,master,Pavithra Devi M,https://www.kaggle.com/ninjaac,5,11,11,538,India,Tamil Nadu,Dindigul,Software Engineer ll,UNKOWN
120,expert,Venkatkumar R,https://www.kaggle.com/venkatkumar001,1,6,35,537,India,Tamil Nadu,Madurai,-,-
121,grandmaster,Vahideh Dashti,https://www.kaggle.com/vahidehdashti,16,0,0,537,Iran,Yazd Province,Yazd,Data Analyst,Yazd
122,master,Kishal Mandal,https://www.kaggle.com/kishalmandal,3,13,21,526,India,West Bengal,Kolkata,Data Scientist,Cloudcraftz Solutions Pvt. Ltd.
123,master,katsu1110,https://www.kaggle.com/code1110,6,14,30,524,Japan,Tokyo,Tokyo,sitting on a chair,home
124,master,tensor choko,https://www.kaggle.com/tensorchoko,1,12,30,524,Japan,Kanagawa,Kawasaki,UNKOWN,UNKOWN
125,master,Abhinand,https://www.kaggle.com/abhinand05,6,7,0,523,India,Tamil Nadu,Coimbatore,Principal AI Engineer,QpiCloud
126,master,YuyaYamamoto,https://www.kaggle.com/nejumi,10,7,14,516,Japan,Tokyo,Tokyo,hoge,hoge
127,master,Torch me,https://www.kaggle.com/kartushovdanil,6,4,1,514,Russia,UNKOWN,Moscow,Student, Plekhanov Russian University of Economics
128,master,Azmine Toushik Wasi,https://www.kaggle.com/azminetoushikwasi,4,7,0,512,Bangladesh,Chittagong Division,Cumilla,Explorer,the Universe
129,expert,Meet Nagadia,https://www.kaggle.com/meetnagadia,0,5,54,510,India,Gujarat,Ahmedabad,Student,Auro University
130,master,Sourav Banerjee,https://www.kaggle.com/iamsouravbanerjee,10,0,0,510,India,West Bengal,Kolkata, Engineer, ㅤ
131,master,Vadim Irtlach,https://www.kaggle.com/vad13irt,1,13,6,508,Ukraine,Dnipropetrovsk Oblast,Dnipro,pupil,college
132,master,Siddharth Yadav,https://www.kaggle.com/thebrownviking20,6,7,8,507,India,Haryana,Gurugram,Student,"The NorthCap University, Gurugram"
133,master,Padmavathi D,https://www.kaggle.com/aishwarya2210,6,9,1,502,India,Tamil Nadu,Chennai,Analyst,UNKOWN
134,master,Jirka Borovec,https://www.kaggle.com/jirkaborovec,1,13,24,500,Czechia,Prague,Prague,Research Engineer,GridAI
135,master,kaerururu,https://www.kaggle.com/kaerunantoka,4,7,11,497,Japan,Tokyo,Tokyo,ML Engineer,online retailer
136,master,Nicholas Broad,https://www.kaggle.com/nbroad,6,5,9,493,United States,North Carolina,Durham,ML Success,🤗
137,expert,DLastStark,https://www.kaggle.com/dlaststark,5,4,13,491,India,Jharkhand,Dhanbad,Data Engineer,The Math Company
138,master,Will Koehrsen,https://www.kaggle.com/willkoehrsen,12,3,2,486,United States,Massachusetts,Boston,Data Scientist,Feature Labs
139,master,Lunana,https://www.kaggle.com/lunapandachan,1,11,5,484,Japan,Hokkaido,Hakodate,UNKOWN,Future University Hakodate
140,master,Mark Wijkhuizen,https://www.kaggle.com/markwijkhuizen,5,8,13,481,Netherlands,Gelderland,Nijmegen,Student,Radboud University
141,grandmaster,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,16,8,16,479,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
142,master,Anandhu H,https://www.kaggle.com/anandhuh,5,15,0,477,India,Kerala,Varkala,M.Sc Data Science Student,University of Kerala
143,master,C4rl05/V,https://www.kaggle.com/cv13j0,1,11,22,475,United States,Nevada,Battle Mountain,Mining Engineer,NGM
144,master,🚀𝐒𝐨𝐧𝐚𝐥𝐢 𝐒𝐢𝐧𝐠𝐡,https://www.kaggle.com/sonalisingh1411,2,18,1,474,India,Telangana,Hyderabad,Data Science - Assistant Manager,Genpact
145,master,Ishara Neranjana,https://www.kaggle.com/sisharaneranjana,8,5,0,473,Sri Lanka,Western Province,Colombo,Undergraduate | Statistics with Computer science,UOC
146,master,Halime Doğan,https://www.kaggle.com/halimedogan,4,13,0,468,Turkey,Aydın,Aydın,Mechatronics Engineer,UNKOWN
147,master,Kaan BOKE,https://www.kaggle.com/kaanboke,7,11,4,468,Finland,UNKOWN,Helsinki,Data Scientist & Researcher,UNKOWN
148,master,KS,https://www.kaggle.com/ks2019,5,5,7,458,India,Maharashtra,Mumbai,Machine Learning Engineer,Jio Saavn
149,master,Tawara,https://www.kaggle.com/ttahara,6,14,12,457,Japan,Tokyo,Shibuya City,Researcher,Tech Company
150,master,Ashwini Swain,https://www.kaggle.com/ash316,9,9,5,457,India,Maharashtra,Mumbai,DevOps Engineer,Recko
151,master,Kalilur Rahman,https://www.kaggle.com/kalilurrahman,1,11,40,457,India,Telangana,Hyderabad,Technology Professional,A Leading Lifesciences Company
152,master,🌵,https://www.kaggle.com/frankmollard,11,13,21,454,Germany,Hesse,Frankfurt,Data Scientist,Home
153,master,Nitesh Yadav,https://www.kaggle.com/niteshyadav3103,8,9,0,453,India,Rajasthan,Neemrana,Student,JECRC University 
154,master,Andrej Marinchenko,https://www.kaggle.com/andrej0marinchenko,2,8,25,451,Belarus,Vitebsk Region,Polatsk,Radio engineer,prohibited by employment contract
155,expert,The Devastator,https://www.kaggle.com/thedevastator,4,3,7,451,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
156,expert,Sy-Tuan Nguyen,https://www.kaggle.com/sytuannguyen,2,7,17,448,France,Nouvelle-Aquitaine,Pau,"Researcher, PhD",Geomechard
157,master,Dmitry Uarov,https://www.kaggle.com/dmitryuarov,2,19,4,447,Russia,UNKOWN,Moscow,Data Analyst,"LCC ""Дефанс Трейд"""
158,expert,pixyz0130,https://www.kaggle.com/pixyz0130,0,5,9,447,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
159,master,Trigram,https://www.kaggle.com/nxrprime,6,9,30,445,India,Karnataka,Bengaluru,We partake,a joyous amount of tomfoolery
160,master,Georgy Zubkov,https://www.kaggle.com/georgyzubkov,2,8,9,442,Russia,UNKOWN,Moscow,Researcher,Bauman Moscow State Technical University
161,master,marketneutral,https://www.kaggle.com/marketneutral,7,7,3,440,United States,New York,New York,Learning,everywhere I can
162,expert,Gerry,https://www.kaggle.com/gpiosenka,0,0,32,440,United States,Arizona,Scottsdale,Retiired Director Satcom,General Dynamics
163,master,Ludovico Cuoghi,https://www.kaggle.com/ludovicocuoghi,2,16,1,440,Italy,Emilia-Romagna,Parma,Master Graduate Student,Keio University
164,grandmaster,Leonardo Ferreira,https://www.kaggle.com/kabure,17,11,14,438,Brazil,State of São Paulo,São Paulo,Data Scientist Freelancer,Upwork.com
165,master,Thomas Konstantin,https://www.kaggle.com/thomaskonstantin,6,16,27,433,Israel,Tel Aviv District,Tel Aviv-Yafo,Data Scientist,Altooro
166,master,Ilia Larchenko,https://www.kaggle.com/ilialar,8,4,2,430,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
167,grandmaster,Mobassir,https://www.kaggle.com/mobassir,18,5,9,429,Bangladesh,Dhaka Division,Dhaka,Interested in computer vision for biomedical imaging,kaggle
168,master,Tanishq Gautam,https://www.kaggle.com/ligtfeather,10,7,7,429,United States,Illinois,Chicago,Computer Vision Engineer,Norfolk Southern
169,master,Vivek Chowdhury,https://www.kaggle.com/vivek468,3,15,3,423,India,Delhi,New Delhi,Data Analyst,Novartis
170,expert,Junji Takeshima,https://www.kaggle.com/junjitakeshima,3,6,6,420,Japan,Kanagawa,Kawasaki,Bank employee,a Japanese Bank
171,grandmaster,JohnM,https://www.kaggle.com/jpmiller,15,8,13,417,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
172,master,Caesar Lupum,https://www.kaggle.com/caesarlupum,9,6,42,417,Brazil,State of Ceará,Fortaleza,Data Scientist,Datarisk
173,master,Qusay AL-Btoush,https://www.kaggle.com/qusaybtoush1990,0,10,20,416,Jordan,Amman Governorate,Amman,Operations Analyst,Public Transportations Co
174,master,Kamogawa_Horumo,https://www.kaggle.com/xia464,6,6,1,414,Japan,Kyoto,Kyoto,office staff,JTC
175,master,Devashree Madhugiri,https://www.kaggle.com/devsubhash,1,14,16,408,India,Maharashtra,Pune,Data Science Consultant,-
176,expert,Daniil Karpov,https://www.kaggle.com/vanguarde,1,4,2,408,Russia,UNKOWN,Moscow,Data scientist,UNKOWN
177,master,NAIN,https://www.kaggle.com/aakashnain,5,20,20,403,India,Delhi,New Delhi,Senior Data Scientist,H2O.ai
178,master,Kartik Khandelwal,https://www.kaggle.com/kartik2khandelwal,5,5,14,402,India,Uttar Pradesh,Agra,Student,Dayalbagh Educational Institute
179,master,Jillani Soft Tech,https://www.kaggle.com/jillanisofttech,0,10,25,402,Pakistan,Punjab,Lahore,Machine Learning and Data Scientist, The Spark Foundation
180,grandmaster,CPMP,https://www.kaggle.com/cpmpml,15,8,15,400,France,UNKOWN,UNKOWN,RAPIDS and deep learning,NVIDIA
181,master,Firuz Juraev,https://www.kaggle.com/firuzjuraev,2,12,0,398,South Korea,Gyeonggi-do,Suwon-si,Research Assistant,Sungkyunkwan University
182,master,Jun Hyeok,https://www.kaggle.com/junhyeok99,3,7,18,395,South Korea,Busan,Busan,Officer,"Marine Corps, Republic of Korea"
183,master,Leo0523,https://www.kaggle.com/hattan0523,3,7,2,394,Japan,Hyogo,Kobe,CAE engineer,会社
184,master,T88,https://www.kaggle.com/t88take,4,12,4,394,Japan,Osaka,Osaka,Data Scientist,p
185,master,Kheirallah Samaha,https://www.kaggle.com/khsamaha,3,18,17,393,Lebanon,Beirut Governorate,Beirut,Project Manager,self-employed
186,master,Murilão,https://www.kaggle.com/upadorprofzs,9,1,0,393,Brazil,State of Rio Grande do Sul,Rio Grande,AI,HEALTH
187,master,Jiwei Liu,https://www.kaggle.com/jiweiliu,6,7,7,391,United States,New Jersey,Princeton,Data Scientist,Nvidia AI infrastructure
188,expert,Kaggle Kerneler,https://www.kaggle.com/kerneler,0,1,5,388,United States,California,Sunnyvale,UNKOWN,Kaggle
189,master,Ms. Nancy Al Aswad,https://www.kaggle.com/nancyalaswad90,0,12,13,387,Jordan,Amman Governorate,Amman,Master ,Accountant 
190,master,Laurent Pourchot,https://www.kaggle.com/pourchot,2,12,13,386,France,Île-de-France,Paris,UNKOWN,IBM
191,master,Sreevishnu Damodaran,https://www.kaggle.com/sreevishnudamodaran,6,6,3,383,India,Kerala,Kochi,Data Scientist,TCS
192,grandmaster,Nanashi,https://www.kaggle.com/jesucristo,17,5,0,382,Germany,Bavaria,Munich,Alchemist,H2O.ai
193,master,Geir Drange,https://www.kaggle.com/mistag,3,7,21,380,Norway,Oslo,Oslo,Engineer,Individual
194,expert,T.Ikeda,https://www.kaggle.com/ikedatsutom,4,1,1,375,Japan,Osaka,Osaka,engineer,JTC
