rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
1,grandmaster,Larxel,https://www.kaggle.com/andrewmvd,10,24,42,1116,Brazil,State of São Paulo,São Paulo,Senior Data Scientist,Hospital Israelita Albert Einstein
2,grandmaster,Shivam Bansal,https://www.kaggle.com/shivamb,5,8,31,878,Singapore,UNKOWN,Singapore,Senior Data Scientist,H2O.ai
3,grandmaster,Gabriel Preda,https://www.kaggle.com/gpreda,7,10,48,808,Romania,Bucharest,Bucharest,Data Scientist,Endava
4,grandmaster,Suraj Jha,https://www.kaggle.com/surajjha101,10,6,1,791,India,Delhi,New Delhi,UNKOWN,UNKOWN
5,grandmaster,Ruchi Bhatia,https://www.kaggle.com/ruchi798,12,13,17,770,India,Maharashtra,Mumbai,Leader of Data Science,OpenMined
6,grandmaster,fedesoriano,https://www.kaggle.com/fedesoriano,5,8,16,744,Spain,Community of Madrid,Madrid,Data Scientist,Kaggle
7,grandmaster,Anandhu H,https://www.kaggle.com/anandhuh,6,19,6,705,India,Kerala,Varkala,M.Sc Data Science Student,University of Kerala
8,master,Marília Prata,https://www.kaggle.com/mpwolke,1,10,97,663,Brazil,State of Rio de Janeiro,Rio de Janeiro,Doctor of Dental Surgery,Self employed
9,master,Timo Bozsolik,https://www.kaggle.com/timoboz,4,3,6,657,Australia,New South Wales,Sydney,Developer,Kaggle
10,grandmaster,SRK,https://www.kaggle.com/sudalairajkumar,10,3,3,564,India,Tamil Nadu,Chennai,Head of AI & ML,Growfin.ai
11,grandmaster,Saurabh Shahane,https://www.kaggle.com/saurabhshahane,5,5,52,543,India,Maharashtra,Mumbai,Founder and CEO,The Machine Learning Company
12,grandmaster,Chris Crawford,https://www.kaggle.com/crawford,11,12,53,539,United States,Texas,Austin,Data Engineer,John Deere
13,grandmaster,Deep Contractor,https://www.kaggle.com/deepcontractor,5,7,17,532,India,Rajasthan,Jaipur,Data Scientist,Celebal Tech
14,grandmaster,Sanskar Hasija,https://www.kaggle.com/odins0n,7,5,5,508,India,Maharashtra,Pune,Student,IIIT PUNE
15,expert,devrishi,https://www.kaggle.com/devvret,1,1,2,494,United States,California,San Francisco,Product Manager,Google
16,grandmaster,Chris Deotte,https://www.kaggle.com/cdeotte,8,11,28,484,United States,California,San Diego,Data Scientist & Researcher,Nvidia
17,grandmaster,Zeeshan-ul-hassan Usmani,https://www.kaggle.com/zusmani,7,8,23,459,United States,New Jersey,Princeton,Data Science Consultant,Freelancer
18,master,Rob Mulla,https://www.kaggle.com/robikscube,2,4,25,457,United States,District of Columbia,Washington,Tom,o
19,grandmaster,Tensor Girl,https://www.kaggle.com/usharengaraju,9,16,10,455,India,Karnataka,Bengaluru,Nobody,Nowhere
20,grandmaster,Sourav Banerjee,https://www.kaggle.com/iamsouravbanerjee,6,8,0,454,India,West Bengal,Kolkata, Engineer, ㅤ
21,master,raddar,https://www.kaggle.com/raddar,3,3,12,445,Lithuania,Vilnius County,Vilnius,Co-Founder & Data Scientist,oxipit.ai
22,master,Mathurin Aché,https://www.kaggle.com/mathurinache,2,3,49,438,France,Pays de la Loire,Orvault,Data Scientist,Prevision.io
23,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,13,6,26,436,Norway,Rogaland,Stavanger,AutoTrain,Hugging Face
24,expert,Ram Jas Maurya,https://www.kaggle.com/ramjasmaurya,0,6,38,435,India,Delhi,New Delhi,Engineer ,Dezinotech
25,master,Möbius,https://www.kaggle.com/arashnic,2,4,36,407,Australia,Victoria,Melbourne,Data Scientist,Healthcare
26,master,Ms. Nancy Al Aswad,https://www.kaggle.com/nancyalaswad90,4,6,0,401,Jordan,Amman Governorate,Amman,Master ,Accountant 
27,grandmaster,xhlulu,https://www.kaggle.com/xhlulu,5,5,31,400,UNKOWN,UNKOWN,UNKOWN,Please help refugees,donate.unhcr.org
28,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,7,9,38,391,United States,Indiana,Greencastle,Data Scientist,Nvidia
29,grandmaster,Vopani,https://www.kaggle.com/rohanrao,8,2,7,348,India,Karnataka,Bengaluru,Data Scientist,H2O.ai
30,grandmaster,Rachael Tatman,https://www.kaggle.com/rtatman,7,9,44,328,United States,Washington,Seattle,Data Scientist,Kaggle
31,expert,koustubhk,https://www.kaggle.com/kkhandekar,0,0,49,310,New Zealand,Wellington,Wellington,Data Brewer,Quantum.Minds
32,master,Rashik Rahman,https://www.kaggle.com/rashikrahmanpritom,1,6,5,309,Bangladesh,Dhaka Division,Dhaka,Student ,University of Asia Pacific
33,grandmaster,Abigail Larion,https://www.kaggle.com/abigaillarion,5,10,43,308,United States,Ohio,Cleveland,Data Intern,Kaggle
34,grandmaster,mugen88,https://www.kaggle.com/mugentk,5,5,0,306,Japan,Osaka,Osaka,Data Scientist,JTC
35,expert,Prasert Kanawattanachai,https://www.kaggle.com/prasertk,0,1,40,298,Thailand,Bangkok,Bangkok,Lecturer,Chulalongkorn Business School
36,expert,Batucan Senkal,https://www.kaggle.com/psycon,0,6,15,297,Turkey,İstanbul,İstanbul,UNKOWN,UNKOWN
37,master,Anshul Mehta,https://www.kaggle.com/anshulmehtakaggl,1,9,4,291,India,Gujarat,Ahmedabad,Student ,School of Engineering and Applied Sciences
38,expert,Meet Nagadia,https://www.kaggle.com/meetnagadia,0,4,26,290,India,Gujarat,Ahmedabad,Student,Auro University
39,master,Awsaf,https://www.kaggle.com/awsaf49,1,6,15,276,Bangladesh,Dhaka Division,Dhaka,EEE Undergrad,BUET
40,expert,hrterhrter,https://www.kaggle.com/programmerrdai,0,0,26,275,Austria,Upper Austria,Fugging,Student,UNKOWN
41,expert,Mitchell J,https://www.kaggle.com/datasnaek,3,1,1,274,United Kingdom,UNKOWN,UNKOWN,Software Developer,Backbeat Technologies
42,grandmaster,K Scott Mader,https://www.kaggle.com/kmader,6,7,21,262,United States,Oregon,Portland,Machine Learning Engineer,UNKOWN
43,expert,Baris Dincer,https://www.kaggle.com/brsdincer,0,2,33,260,Turkey,İstanbul,İstanbul,# Researcher & Founder,International Space Science And Climate Observation Initiative 
44,expert,M Yasser H,https://www.kaggle.com/yasserh,1,1,20,256,India,Karnataka,Bengaluru,AI & ML Engineer,MediaAgility
45,expert,kukuroo3,https://www.kaggle.com/kukuroo3,0,6,18,253,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
46,expert,Gaurav Dutta,https://www.kaggle.com/gauravduttakiit,0,2,15,242,India,Telangana,Hyderabad, Senior QA Tester,Accenture
47,master,Bala Baskar,https://www.kaggle.com/balabaskar,1,5,2,238,India,Tamil Nadu,Chennai,Data Scientist,AI startup
48,master,Akash Patel,https://www.kaggle.com/imakash3011,1,4,0,237,India,Uttar Pradesh,Greater Noida,Executive Data Scientist ,NielsenIQ
49,master,Andrada Olteanu,https://www.kaggle.com/andradaolteanu,2,6,19,234,Romania,Bucharest,Bucharest,Data Scientist,Endava
50,expert,Rishi Damarla,https://www.kaggle.com/rishidamarla,0,1,65,234,Canada,Ontario,Windsor,Student,Academie Ste Cecile International School
51,grandmaster,Esther Kim,https://www.kaggle.com/ekim01,5,6,13,233,United States,Maryland,Baltimore,Data Intern,Kaggle
52,expert,Kalilur Rahman,https://www.kaggle.com/kalilurrahman,0,0,25,226,India,Telangana,Hyderabad,Technology Professional,A Leading Lifesciences Company
53,master,DanB,https://www.kaggle.com/dansbecker,3,4,9,222,United States,Colorado,Golden,Founder,decision.ai
54,master,Omer Colakoglu,https://www.kaggle.com/omercolakoglu,4,2,2,215,Turkey,Kayseri,Kayseri,"Microsoft MVP, Database Admin",ISISAN 
55,master,Heads or Tails,https://www.kaggle.com/headsortails,4,3,3,213,United States,Massachusetts,Boston,curious,heart
56,master,Dhruvil Dave,https://www.kaggle.com/dhruvildave,2,9,7,208,India,Gujarat,Ahmedabad,Graduate Student,University of Texas at Dallas
